Bank,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23
BWFG.OQ,-0.017632242,0.004102564,-0.000510725,0.057741441,0.039130435,0.025569503,-0.002266546,0.019082235,0.056174766,0.040945547,0.182076237,0.114922813,-0.098153846,0.120777892,0.046879756,0.050886886,-0.141394577,0.006445375,0.050592379,0.033221579,0.089675516,-0.009204115,-0.03579235,-0.026919807,-0.027373326,-0.062874251,0.031309904,-0.021685254,-0.018682711,0.037431429,0.01088647,-0.030769231,-0.004444444,-0.033163265,-0.021437995,-0.032355915,0.006617903,0.047404844,-0.03600925,0.044893763,-0.063299442,0.004901961,-0.020905923,-0.063701068,0.045229951,0.040727273,0.023060797,-0.015027322,-0.062760055,0.05327414,-0.46399719,-0.000655308,-0.04,0.086065574,-0.062893082,0.046979866,-0.092948718,0.166077739,0.109090909,0.068306011,-0.00511509,0.275064267,0.086693548,0.002226345,0.057386153,-0.032212885,0.042691751,0.04406662,-0.021934197,0.009174312,0.04006734,0.063127226,0.030146163,0.030150754,-0.029268293,0.005025126,0.051176471,-0.131225518,0.055716586,-0.038438072,-0.076459391,0.052559258,-0.03426893,-0.005407232,0.004757051,0.020629016,-0.176275679,-0.064360418,-0.017626827,0.066958425,0.121821165,-0.048628885,-0.067255957,0.008240626,0.101757254,0.119436202
CAC.OQ,-0.048083464,-0.075291885,0.082195322,0.035952375,-0.011261785,-0.023709891,0.03523809,0.063477464,0.032439463,0.037494231,0.179588128,0.141206675,-0.066816648,0.023625844,0.037211493,-0.029291553,-0.059649123,0.067412935,-0.021207178,-0.071428571,0.118974359,-0.010769936,0.058373871,-0.077916393,0.007832898,-0.005652379,0.054002842,-0.004269663,0.031821259,-0.000218723,0.00853205,-0.007809111,-0.050284215,-0.066528545,0.01972873,-0.130108827,0.126494301,0.106860809,-0.069788183,0.054170662,-0.037062301,0.083116883,-0.02528886,-0.072690673,0.044862518,0.022853186,-0.019634394,0.060313076,0.026052974,-0.132247143,-0.233113875,0.041335453,0.024122137,0.029815146,-0.082513028,0.030451246,-0.074414332,0.057733664,0.074444792,0.041630277,0.049468977,0.079360852,0.180853689,-0.002925198,-0.002095557,0.002939941,-0.06260469,0.042439133,0.02635526,-0.006263048,-0.037394958,0.051069402,0.031146179,-0.042488925,-0.010725552,-0.048681973,-0.010949721,-0.00474469,0.037457435,-0.010284464,-0.058147247,0.021596244,0.005974265,-0.047738693,0.012952746,-0.025574236,-0.120534629,-0.117159436,-0.076369327,0.049474754,0.116564417,-0.051764025,-0.13937176,0.033309709,0.157407407,0.114962963
CADE.N,-0.129637349,-0.045977011,0.069779116,0.10229939,0.017028523,-0.050230222,0.049801675,0.04534005,-0.068273092,0.012931034,0.214893617,0.087565674,-0.043478261,0.043771044,-0.024193548,0.00661157,-0.057471264,0.06271777,-0.014754098,-0.03327787,0.103270224,-0.014040562,0.05221519,-0.054135338,0.066772655,-0.061102832,0.00952381,0.039308176,0.013615734,-0.01641791,-0.001517451,0.05775076,-0.060344828,-0.122324159,0.0728223,-0.151023059,0.116296863,0.116860864,-0.134090212,0.080085046,-0.111548556,0.072378139,0.029269972,-0.076948812,0.073214933,0.035798717,0.014020215,0.009967846,-0.090417065,-0.143507175,-0.226808337,0.156976744,0.015532206,0.02294197,-0.079595427,0.031055901,-0.101946247,0.207946336,0.082870568,0.082445759,0.007653061,0.08716094,0.080505655,-0.088977833,0.033457249,-0.073577502,-0.089304624,0.136821705,0.015342653,-0.025520484,0.006891799,0.019507187,0.04632427,0.014436959,-0.074636306,-0.144224197,0.067492013,-0.121586233,0.111584327,-0.023754789,-0.002747253,0.08815427,0.043037975,-0.144937587,0.03730738,0.038311181,-0.218373494,-0.026011561,-0.111770524,0.093541203,0.275458248,-0.086626747,-0.072552448,-0.001885014,0.182719547,0.181237525
CATY.OQ,-0.106287903,-0.046785714,0.061446235,0.077303212,0.00982962,-0.085009734,0.063120567,0.048032021,-0.020369192,-0.026965562,0.171953255,0.083475783,-0.041809098,0.077936334,-0.040733198,0.009819533,-0.067017083,0.069014085,-0.013175231,-0.058210948,0.139778849,0.039800995,0.038038278,-0.028117078,0.037230258,-0.061271148,-0.026302971,0.000750375,0.054486378,-0.040293909,0.027167202,0.017071411,-0.020330969,-0.090974903,0.050438014,-0.15264089,0.107068297,0.046336207,-0.126930999,0.084930699,-0.085621093,0.067479191,0.036480089,-0.108275121,0.046550166,0.024039154,0.035141974,0.033405758,-0.052299606,-0.146422629,-0.254385965,0.216557734,-0.026146132,-0.032732622,-0.080608365,0.021091811,-0.121911705,0.085332103,0.200594985,0.139469027,0.050636844,0.112950917,0.083421892,-0.007356547,0.029644269,-0.055662188,-0.037855691,0.050435701,0.040472599,0.01932834,-0.006636644,0.025769506,0.050476855,0.041408326,-0.048479694,-0.104134078,0.025442754,-0.047676964,0.0651341,0.005755396,-0.08297568,0.185647426,0.019078947,-0.122229395,0.077715126,-0.023657871,-0.195712954,-0.076767092,-0.082522749,0.100889193,0.181733458,-0.063354364,-0.024417626,-0.024453395,0.081686818,0.215103599
CBAN.N,-0.041194645,-0.084854995,0.078638498,0.054406964,-0.018575851,0,0.013669821,0.01659751,0.009183673,0.021233569,0.113861386,0.173333333,0.049242424,-0.010830325,-0.00729927,0.003676471,-0.010989011,0.014814815,0.025547445,-0.053380783,0.007518797,0.03358209,-0.010830325,0.062043796,-0.013745704,-0.006968641,0.136842105,-0.00617284,-0.01552795,0.066246057,-0.020710059,0.063444109,0.011363636,-0.066292135,0.03188929,-0.148688047,0.073972603,0.040178571,0.048436542,0.000584795,-0.023962595,0.01497006,-0.01179941,-0.047164179,-0.038220551,0.01237785,0.043114543,0.017890191,-0.06969697,-0.031270358,-0.159381305,0.008,0.00952381,-0.074685535,-0.093457944,0.030927835,-0.022727273,0.165581395,0.138068635,0.027349229,-0.054607509,0.036101083,0.087108014,-0.000641026,0.177677999,-0.027233115,0.002239642,0.038547486,0.007530931,0.00373732,-0.042553191,-0.051666667,-0.012888108,0.085459941,0.020776381,-0.081949652,-0.014002334,-0.107100592,-0.03777336,-0.027548209,-0.077195467,0.059094398,-0.006521739,-0.074398249,0.015760441,-0.024825446,-0.188544153,-0.031372549,-0.058704453,0.012903226,0.138004246,-0.02891791,-0.039865514,-0.004502251,0.07839196,0.239515377
CBFV.OQ,-0.127074236,-0.011005503,0.004046535,0.110327456,-0.001814882,-0.031818182,0.01971831,0.035911602,0.035111111,-0.01459854,0.063180828,0.05942623,0.040618956,-0.037174721,0.073359073,0.017985612,-0.0795053,0.001919386,0.04789272,-0.007312614,0.095764273,-0.021848739,0.029209622,0.013355593,0.016474465,-0.050243112,0.046075085,0.040783034,0.067398119,0.010279001,-0.046511628,-0.021341463,-0.03894081,-0.101134522,-0.056978002,-0.052390057,-0.025423729,0.071221532,-0.082721299,0.000421408,-0.01053075,0.01106854,0.027368421,0.024590164,0.1104,-0.034582133,0.110820896,0.012428619,-0.03118779,0.003767123,-0.341180484,0.082340756,0.157894737,-0.098347107,-0.207149404,0.075144509,0.025806452,0.027777778,0.141764406,-0.106297454,-0.099950025,0.129927818,0.087469287,-0.028468143,0.011627907,0.018390805,0.052370203,-0.004719005,-0.007327586,0.042118975,-0.011666667,0.016020236,0.01120332,0.032006565,-0.06361829,-0.006794055,-0.032492518,0.0101635,0.035433071,-0.079002957,-0.001834862,-0.017463235,0.051449953,-0.046708185,0.01679888,0.131252868,-0.119269777,-0.008521419,-0.101974448,0.051215727,0.126968504,-0.056331878,0.003239241,-0.025830258,0.040719697,0.083712466
CBSH.OQ,-0.033145275,0.032822741,0.058145019,0.041601772,0.045066197,-0.021050465,-0.012734877,0.071685373,-0.02801894,0.011368245,0.155168528,0.054734541,-0.022141505,0.044047417,-0.048458141,-0.021545585,-0.025841667,0.061647652,0.021291573,-0.052549969,0.050554669,0.006750897,0.022197337,-0.01377606,0.047815191,-0.012647402,0.037043434,0.060257065,0.016687647,0.002013016,0.032297934,0.063772466,-0.070925975,-0.036655571,0.040424477,-0.105522039,0.060847954,0.05234114,-0.077387572,0.040819841,-0.051299014,0.040641888,0.019611124,-0.061811612,0.062729983,0.061170653,0.041485401,0.064254758,-0.004121276,-0.09784216,-0.175131066,0.215292957,0.041510052,-0.066844494,-0.037161588,0.040342278,-0.055061263,0.10588026,0.059598398,0.045861065,0.017503805,0.107404639,0.03485074,0.015663749,0.00089964,-0.04262969,-0.051368024,-0.000141382,-0.014705887,0.011911593,-0.010069496,0.034054386,0.002473097,0.041648522,-0.002646974,-0.044978357,0.011847309,-0.051026305,0.058492005,-0.0103612,-0.037952604,0.070737613,0.05759458,-0.046002453,-0.022183052,-0.006159854,-0.117913838,-0.042844903,-0.141450303,0.015641289,0.091991776,-0.076908594,-0.022611534,-0.085869116,0.152986765,0.108967715
CBU.N,-0.05758638,-0.016206164,0.031866055,0.035592777,0.04220369,-0.003637245,0.073983938,0.075232268,0.013909378,-0.020785699,0.203566122,0.089770723,-0.0555106,0.017991775,-0.074566571,0.017642779,-0.039142091,0.037388393,-0.015599785,-0.062659381,0.073649436,0.000723982,0.001627781,-0.029433008,-0.008372093,0.000187617,0.004689552,0.050224048,0.064533333,-0.013527054,0.070763501,0.045533597,-0.076515953,-0.043884067,0.124507621,-0.112092598,0.028301887,0.080733945,-0.077481093,0.111929061,-0.069966897,0.065199806,0.00227825,-0.075769056,0.011477291,0.098719403,0.001032753,0.045541636,-0.065830279,-0.082390222,-0.033053774,0.062755102,-0.04912786,-0.040390441,-0.013854788,0.070069358,-0.09489779,0.064818215,0.073460942,0.000963855,0.040763922,0.097764071,0.077679449,0.011861314,0.044956847,-0.067430966,-0.05300727,0.03294249,-0.075405405,0.047500731,-0.014092368,0.054061704,-0.041084855,0.021282554,-0.038250617,-0.081967213,0.02484472,-0.041212121,0.064001264,-0.02896183,-0.081064546,0.039114514,0.043408618,-0.033619896,-0.083240667,0.057875585,-0.14021294,-0.048199657,-0.010408327,-0.051779935,0.148250853,-0.11666357,-0.112302839,-0.053541815,0.110387985,0.174706943
CCBG.OQ,-0.078175896,0.017667845,0.013194444,0.015764222,0.045883941,-0.101935484,0.028017241,-0.022361985,0.05575411,0.018280298,0.253324468,0.086472149,0.010253906,-0.012566457,0.046989721,-0.036465638,-0.089762251,0.088486141,0.046033301,-0.031367041,0.160463992,0.027072053,0.02514193,-0.092563291,0.069311247,-0.021606196,0.03125,-0.095757576,0.00714924,0.048358474,0.024968261,0.012386457,-0.04812398,0.015424165,0.135864979,-0.13781575,0.034037053,0.028333333,-0.117504052,0.053259871,0.02048823,0.061512174,0.039034205,-0.05577072,0.125922888,0.036429872,0.016871705,0.054268925,-0.064918033,-0.065568022,-0.245028143,0.095427435,-0.076678766,0.029484029,-0.101193317,0.076473712,-0.073014307,0.13411389,0.068512435,0.079490558,-0.091537836,0.105687416,0.053867963,-0.028823982,0.060546102,-0.037686567,-0.056223342,-0.047247329,0.066839155,0.086095392,-0.013397841,-0.004149378,0.047727273,0.014822849,-0.060919131,-0.0284522,0.065989848,0.021611722,0.161348153,-0.014201914,-0.025681178,0.138540662,-0.00621118,-0.076704545,-0.000923077,0.09855251,-0.178301093,0.039235756,-0.012803677,0.01895577,0.058420366,-0.05920444,-0.022287775,-0.042239356,-0.064053203,0.100598355
CCNE.OQ,0.008874099,-0.02528862,-0.007896221,0.017055145,-0.002235886,-0.00280112,0.036516854,0.092140921,0.050124069,-0.076086957,0.189769821,0.14961307,-0.122662678,0.024296675,-0.005826051,0,-0.122226873,0.143061516,0.099707968,-0.083459788,0.130794702,0.052342606,-0.009391304,-0.078651685,0.026295732,-0.001856665,0.082217262,-0.025094534,0.07157969,-0.010858835,0.03160346,-0.005804579,-0.0638988,-0.112959113,0.04140625,-0.13915979,0.101089325,0.100118718,-0.091007194,0.127028097,-0.130969101,0.141010101,-0.000708215,-0.063075833,0.085476551,0.089547038,0.012472018,0.032217309,-0.095471236,-0.151894452,-0.247307539,-0.059883413,-0.001127396,0.011851016,-0.089235917,-0.023270055,-0.067711599,0.219905851,0.084895259,0.081808943,-0.012212306,0.103661436,0.060318828,0.034538805,-0.045168892,-0.06129165,0.01051709,0.065915004,-0.009764036,0.054642564,0.026490066,0.0056926,0.007924528,-0.02096593,0.006500956,-0.055851064,0.011267606,-0.037405491,0.066556428,0.020155039,-0.104483283,0.078489605,0.005114083,-0.06888454,0.013871375,-0.011608624,-0.194630872,-0.022916667,-0.114605544,0.062612884,0.102549575,-0.064234327,-0.005491488,0.003865268,0.118811881,0.110619469
CFFI.OQ,-0.019230769,0.049150327,-0.048093695,0.020680628,0.125929726,0.019589977,0.02077748,-0.069599475,0.01340861,-0.029712163,0.078947368,0.105321508,-0.130391174,0.095732411,-0.025263158,0.079913607,-0.037,-0.02596054,0.061833689,-0.059236948,0.173959445,0.054545455,0.034482759,-0.033333333,-0.056034483,-0.153424658,0.134843581,0.100760456,0.043177893,0.035596026,-0.000799361,-0.0032,-0.056982343,-0.173617021,0.083007209,0.011981742,-0.060702875,0.032212885,-0.019189765,-0.041501976,-0.009072165,0.136287973,-0.005676616,-0.127071823,0.110970464,-0.034181542,0.106960283,-0.01722913,-0.095427435,-0.090909091,-0.123076923,-0.10877193,0.013498313,-0.077413984,-0.117293233,0.089267462,-0.071004066,0.048821549,0.203852327,-0.0104,0.060900027,0.10490221,0.01816092,-0.047640551,0.173067805,0.030719483,0.024705882,0.02449292,-0.008031378,-0.036527961,-0.02091069,0.021756487,-0.000390701,-0.016415869,-0.00437115,0.033725803,-0.027027027,-0.087896825,-0.03154231,0.095013477,0.097435897,0.057196262,-0.009724187,0.040349938,0.046679252,-0.050664043,-0.106908463,0.029781474,-0.046948357,0.058128079,0.047113594,-0.051751734,0.005251313,-0.017537313,0.107861755,0.168837847
CFG.N,-0.188621611,-0.095058824,0.089443578,0.090692124,0.030634573,-0.151592357,0.117617618,0.10927004,-0.002422285,0.065965196,0.272209567,0.063264697,0.015155768,0.033176666,-0.0754616,0.06251809,-0.071097794,0.046334311,-0.016816143,-0.055587229,0.143072744,0.003696858,0.07077085,0.031449631,0.093377799,-0.052505447,-0.034720625,-0.011672225,-0.015425404,-0.047735618,0.022622108,0.034690799,-0.06292517,-0.031630801,-0.026506024,-0.182343234,0.140935082,0.089033019,-0.120194911,0.113846154,-0.1,0.085328422,0.053733032,-0.094471283,0.048310611,-0.005937235,0.093856655,0.055902236,-0.081999508,-0.149946352,-0.406437362,0.190324296,0.076373381,0.047302905,-0.01703645,0.042724708,-0.022806339,0.077927215,0.19853211,0.09491733,0.01901566,0.192096597,0.016344383,0.048244621,0.078219533,-0.080761523,-0.08088075,0.038662239,0.072847682,0.008514261,-0.002321655,-0.000423101,0.089312169,0.018457354,-0.13525372,-0.130818443,0.050253807,-0.137506042,0.063883441,-0.03397419,-0.063249727,0.190337602,0.036185819,-0.071024068,0.100330201,-0.03601108,-0.272749042,0.018768522,-0.166774402,0.011636928,0.23696319,-0.128022319,-0.047280483,-0.125746269,0.163892446,0.215254859
CFR.N,-0.202333333,0.001462599,0.149801794,0.161132281,0.045475856,-0.047384155,0.065275381,0.073795846,-0.013168724,0.056296914,0.083168838,0.071923217,0.013260796,0.034340045,-0.037850114,0.060919411,-0.028922555,0.02454724,-0.033329784,-0.072482926,0.127315914,0.037715971,-0.000913706,-0.038207499,0.124247227,-0.022742223,0.020001923,0.079004431,-0.001922237,-0.052438064,0.02078714,0.003620237,-0.05816575,-0.062428188,0.024509804,-0.123405104,0.106208779,0.065789474,-0.063753858,0.047594519,-0.102468286,0.026186041,0.013666453,-0.125658311,0.066738947,0.017278374,0.038632327,0.045104746,-0.088157087,-0.120794078,-0.288302079,0.288044452,0.057194545,-0.016585494,-0.035470486,-0.036081044,-0.079326231,0.098827209,0.194108439,0.039566202,0.057434369,0.131830009,0.041762452,0.103898492,0.00541396,-0.072156408,-0.041785714,0.064293701,0.03852215,0.091721463,-0.027876448,0.00142982,0.118505592,-0.001985675,-0.016485469,-0.044216458,-0.055257389,-0.06825092,0.119793903,-0.003374233,0.017389966,0.172666768,-0.064366333,-0.078375956,-0.025579656,0.011820694,-0.200879988,0.046610974,-0.091156463,0.073153693,0.009764717,-0.129397679,-0.035121126,-0.002412016,0.080228597,0.103774545
CHCO.OQ,-0.025854514,-0.00877193,0.084184252,0.028045207,0.000814332,-0.075061025,0.027050803,0.083297645,-0.005930026,0.039371644,0.176200497,0.099544567,-0.037130178,0.006298971,-0.015572519,0.102512407,-0.112533408,0.044064036,-0.00364354,-0.035044949,0.135480815,-0.019746906,0.010356079,-0.052653749,0.019712465,-0.020784884,0.017663649,0.044049008,0.037859737,0.012653116,0.06978599,0.007455268,-0.05278737,-0.039322917,0.039983735,-0.119118989,0.06051191,0.118024554,-0.049288745,0.041869012,-0.079743008,0.043942505,0.015604511,-0.040025823,0.025554808,0.04052459,0.001764558,0.031077001,-0.076510067,-0.076109937,-0.048483982,0.015932662,-0.069388963,0.03608903,-0.041583551,0.024335575,-0.099562363,0.048949835,0.08704286,0.058760846,-0.007189073,0.089210717,0.087355405,-0.053558327,0.036434109,-0.062079282,0.005582137,0.029606133,0.00012837,0.021434989,-0.014073888,0.042442009,-0.019317765,-0.006732328,-0.012175223,-0.016772554,0.060868441,-0.026921671,0.086504757,-0.020509275,0.043289025,0.137106776,0.010609817,-0.086636578,0.018261897,0.035974259,-0.074541752,0.003411092,-0.054830574,0.044088641,0.099122125,-0.076332019,-0.011055166,0.00475927,0.060475876,0.145320453
CHMG.OQ,-0.018076645,-0.004786451,-0.025157233,0.009867173,0.193536265,-0.075881612,0.07802385,-0.071428571,-0.013274336,-0.01690238,0.103157895,0.156170483,-0.059422283,0.060251536,0.089655172,-0.038227848,-0.010792314,0.087812666,-0.009295499,-0.002716049,0.16613023,0.002972399,0.031964437,-0.013333333,-0.071309771,-0.043653459,0.087780899,0.01570906,0.112288136,-0.04552381,-0.102773897,-0.065836299,0.010238095,0.024510959,-0.00621118,-0.04375,0.0147664,0.111164122,0.007513954,0.009588749,-0.054453356,0.079017857,-0.097227969,-0.079055912,0.045036079,0.013571429,0.075170308,-0.071444177,-0.066588235,-0.095034031,-0.081337047,-0.257125531,0.033469388,0.078199052,-0.010622711,0.062939652,0.005572971,0.18046415,-0.015551643,0.011922504,-0.01443299,0.052301255,0.187730758,0.016260163,0.096470588,-0.049141631,0.035883548,0.012636166,-0.025387263,0.020971302,0.025945946,-0.035194942,0.00109218,0,0.018765001,0.016920111,-0.082771693,0.079219288,-0.036808511,-0.004417937,-0.071000666,0.01647958,0.116071429,-0.034315789,0.134510573,-0.033820138,-0.174622116,-0.03253012,-0.118306351,0.085028249,0.110648269,-0.078996718,0.008144566,0.04216107,0.119186047,0.077922078
CIVB.OQ,-0.1208106,-0.131205674,0.052040816,0.116391853,0.009556907,0.127366609,0.051908397,0.044992743,-0.015277778,0.039492243,0.289009498,0.022631579,0.054554812,0.070278184,0.010487916,-0.019404332,-0.093419236,0.059898477,-0.02059387,-0.011735941,0.10539337,0.010295434,0.003987594,-0.029126214,0.005909091,0.018075011,0.014647137,0.003499563,0.056233653,0.000412712,0.020214521,-0.034371209,0.00879397,-0.03860523,-0.079879102,-0.182543407,0.075200918,0.138814736,0.023441163,0.007787448,-0.013636364,0.034562212,-0.01247216,-0.078484438,0.063631914,0.034514496,-0.035587189,0.10701107,-0.082916667,-0.130395275,-0.218390805,0.02473262,-0.005870841,0.010498688,-0.147402597,0.016755522,-0.062172285,0.138977636,0.180224404,0.041592395,-0.027381631,0.127859238,0.192927717,0.008282476,0.026372676,-0.069081719,0.035746606,0.027522936,-0.012329932,0.03572966,-0.022028263,0.036974076,-0.011885246,0.011613438,-0.011890119,-0.136099585,0.025456292,-0.004215457,0.018814675,-0.023545706,-0.018439716,0.141618497,-0.035443038,-0.037182852,-0.014084507,-0.017050691,-0.208626348,-0.059834123,-0.056080655,0.161548732,0.048275862,-0.068530702,-0.087698646,-0.059354839,0.073388203,0.17827476
CMA.N,-0.180014344,-0.01516035,0.121077561,0.172432004,0.060810811,-0.126751592,0.099927061,0.045313882,0.000634384,0.100803043,0.223843348,0.068392157,-0.008515636,0.055530875,-0.037878788,0.030912803,-0.030268741,0.068261377,-0.012697979,-0.056147144,0.117362637,0.030291109,0.06032837,0.042011763,0.09687824,0.021003991,-0.013268875,-0.014072761,-0.003066187,-0.0357408,0.066212055,0.005570456,-0.074681986,-0.09578714,-0.029180971,-0.13248295,0.146309506,0.106299213,-0.158305591,0.071876705,-0.124316071,0.05550712,0.007709251,-0.157786885,0.070397405,-0.008637672,0.076276368,0.019031388,-0.147595819,-0.139306736,-0.442629179,0.188139059,0.042742398,0.048143054,0.011023622,0.026220145,-0.032380471,0.189803922,0.081081081,0.135365854,0.023988543,0.190559441,0.053450808,0.047672149,0.044305482,-0.091094407,-0.037566583,0.076463734,0.089162495,0.057018634,-0.030085792,0.054162123,0.066436782,0.029208881,-0.052989842,-0.094327104,0.015995116,-0.11813484,0.059825566,0.032531825,-0.114570361,-0.008438819,0.017588652,-0.06816281,0.096634256,-0.043786659,-0.380599144,-0.001151543,-0.167627392,0.173407202,0.273843248,-0.10841364,-0.136354188,-0.051744886,0.147715736,0.234188412
