instrument,year,beta_mkt,beta_smb,beta_hml,n_obs
UCB.N,2023,0.008873414899136341,0.016003604261656004,0.007835949627869078,12
UMBF.OQ,2016,0.0025310909012165985,0.008864812449711735,0.01761074610155913,12
UMBF.OQ,2017,0.02898697621893472,0.023278847531361703,-0.008616169775122473,12
UMBF.OQ,2018,0.011534625770871368,0.008893790074733482,0.003684448163514504,12
UMBF.OQ,2019,0.011351874449743003,0.00661380717929414,0.006168232496411167,12
UMBF.OQ,2020,0.006368944950868989,0.005299880082013068,0.020380940416609976,12
UMBF.OQ,2021,0.005294283628680683,0.0012598941449178016,0.009333974812574225,12
UMBF.OQ,2022,0.0017041767182710288,0.017009937457260114,0.007786791919569384,12
UMBF.OQ,2023,0.0053775637805288,0.01678604401195251,0.017416179491819343,12
UNB.OQ,2016,-0.001795943665302656,0.02370226283677252,0.011796409629076882,12
UNB.OQ,2017,-0.008848698566576128,0.02156347135153372,0.009057366849167294,12
UNB.OQ,2018,0.0022205911943834235,6.433316898151863e-05,-0.01581366767000958,12
UNB.OQ,2019,0.009450699011149517,0.015179936264842675,0.011925415299601488,12
UNB.OQ,2020,0.009407922319795745,-0.00246243094313452,0.0234052194464317,12
UNB.OQ,2021,0.010383603286487946,0.01002079701890125,0.00042598852717219866,12
UNB.OQ,2022,0.0012071273055094941,0.01047745222833965,0.012891814713506896,12
UNB.OQ,2023,0.0007517825511907782,0.008607583860600471,-0.0017364287499396103,12
UNTY.OQ,2016,0.012359173975278389,0.003710393346629032,0.005620990154825882,12
UNTY.OQ,2017,0.03704313837813148,0.024993045781114265,-0.00950990468391816,12
UNTY.OQ,2018,0.009813049168583072,0.01269361032167714,0.010935142950574806,12
UNTY.OQ,2019,0.0036154909032306303,0.014614950488801794,0.014256424125090794,12
UNTY.OQ,2020,0.013538810387003246,0.014503841025956827,0.016227613092153995,12
UNTY.OQ,2021,0.004196574299967469,-2.8373437222817786e-05,0.01003822435702033,12
UNTY.OQ,2022,0.003268256394418508,0.011469238801482913,0.016015566580055887,12
UNTY.OQ,2023,0.006274200465282331,0.006025846747823525,0.005089910044341631,12
USB.N,2016,0.010922008101923775,-0.0026860672984013287,0.01162558555284154,12
USB.N,2017,0.029715580523526818,0.008883190391373185,-0.009118618061136063,12
USB.N,2018,0.016057181907423765,-0.0008368062470160142,0.012793000223599589,12
USB.N,2019,0.009478048095259529,0.004896071917183203,0.007484646260043332,12
USB.N,2020,0.007303817451834754,0.010455888901685868,0.01598546787601629,12
USB.N,2021,0.011141775014511694,-0.004797319531775832,0.01185489403969596,12
USB.N,2022,0.005239378891264602,0.006684698101511465,0.013098008026921093,12
USB.N,2023,0.015292023917453516,0.014675601983084239,0.010969797143870506,12
UVSP.OQ,2016,0.002065475086024387,0.012452468995562387,0.01401148420678742,12
UVSP.OQ,2017,0.003865407876673728,0.02749296291869468,-0.003074447256248041,12
UVSP.OQ,2018,0.01148827856561463,0.013570837330838702,0.015037331539861833,12
UVSP.OQ,2019,0.00655745132510582,0.021861529891069077,0.0018550005445059203,12
UVSP.OQ,2020,0.008074106460924303,0.015280915361866501,0.015731661390075247,12
UVSP.OQ,2021,0.009074860873620652,0.0030809675606289495,0.013284264828158285,12
UVSP.OQ,2022,0.0031221930890427798,0.021481717860127692,0.01685353080853992,12
UVSP.OQ,2023,0.005375544461934657,0.01709930802076974,0.005676404787911055,12
VBTX.OQ,2016,0.024464950745641693,-0.009164483245302892,0.012308959073337683,12
VBTX.OQ,2017,0.02890417710815675,0.009020986805944351,-0.011417228265527136,12
VBTX.OQ,2018,0.016131344973862444,0.01726926621993046,0.010854573137889137,12
VBTX.OQ,2019,0.004553561829000212,0.03871359390639374,0.008790897208883203,12
VBTX.OQ,2020,0.013366807059933119,0.013829380015012233,0.0182067469877317,12
VBTX.OQ,2021,0.005822315843173235,0.0022287525135639428,0.008627935253823231,12
VBTX.OQ,2022,0.009728295841481108,0.021234444140531557,0.01826071307050323,12
VBTX.OQ,2023,0.0034109760284275464,0.02472193919286799,0.011086315193567387,12
VLY.OQ,2016,0.008783464661821786,0.006479489153855346,0.010111593554782116,12
VLY.OQ,2017,0.03721556493666144,0.023723953519438207,-0.015525784884035639,12
VLY.OQ,2018,0.017246020816054756,0.008236380573433903,0.009335703085564364,12
VLY.OQ,2019,0.009784097130816414,0.012991180637177961,0.004806264690135135,12
VLY.OQ,2020,0.00928242360535456,0.014763473909367674,0.011972324524731218,12
VLY.OQ,2021,0.007151154893234978,0.005562859923696409,0.012895984985665129,12
VLY.OQ,2022,0.008315634405633618,0.01606998443359378,0.014973748580013766,12
VLY.OQ,2023,0.01543180987351018,0.009567144211265362,0.019609897212239207,12
WABC.OQ,2016,0.0039486550385786565,0.016795628590581486,0.015117779257575705,12
WABC.OQ,2017,0.027939569847110508,0.026599643656725094,0.0016299584584051653,12
WABC.OQ,2018,0.011942723032598596,0.008887378845487298,0.011307379942729448,12
WABC.OQ,2019,0.007224340056225969,0.011507320255454534,0.0020176628730652537,12
WABC.OQ,2020,0.008404989094105846,-0.00010458295050216199,0.0010685622104584678,12
WABC.OQ,2021,0.007518301919292992,0.0018155416735666386,0.007976740382936233,12
WABC.OQ,2022,0.006001513810608002,0.021776182656701098,0.015363912405240354,12
WABC.OQ,2023,0.0008142048836873687,0.011639473828972981,0.012803991717645066,12
WAL.N,2016,0.017549969996138396,0.005085718680641498,0.022180156048564506,12
WAL.N,2017,0.03127885053007825,0.012591821664278656,0.0004936751579695652,12
WAL.N,2018,0.013505762992874482,0.009915302529385075,0.002371440561584181,12
WAL.N,2019,0.015197915739237233,0.008630246995657549,0.013311860447602923,12
WAL.N,2020,0.009022242613849048,0.023841226978051286,0.019582011195179987,12
WAL.N,2021,0.012971494081072584,0.015730750372898894,0.011728860262481763,12
WAL.N,2022,0.005976302839027605,0.020808585765900414,0.0130167184900693,12
WAL.N,2023,0.011066256709235375,0.035614956393578714,0.024344565603311615,12
WASH.OQ,2016,0.005851021473865759,-0.010822010933562694,0.01649958115466163,12
WASH.OQ,2017,0.02579139939263067,0.01842230106721148,0.0003533206469112961,12
WASH.OQ,2018,0.009765287919247754,0.01764672967692258,0.010675919430987175,12
WASH.OQ,2019,0.006301607292298632,0.015894116598846486,0.006503136694405257,12
WASH.OQ,2020,0.003980604690913107,0.015222195204970042,0.013283027236055707,12
WASH.OQ,2021,0.008412686864652434,-0.0011376559121226803,0.010216177807380444,12
WASH.OQ,2022,0.005734440339471739,0.009131636259267994,0.007650883456273064,12
WASH.OQ,2023,0.009674149225129974,0.01633878982222689,0.011273743228291826,12
WBS.N,2016,0.01615949946484404,0.0010268227739519218,0.018103985367574467,12
WBS.N,2017,0.04007907966538512,0.01699637749261266,0.0019121099419119013,12
WBS.N,2018,0.013107796877223694,0.0186841343738672,0.026909330415290568,12
WBS.N,2019,0.013748559646906747,0.016318455626598356,0.010250373687872042,12
WBS.N,2020,0.010360744342307018,0.019572607629071596,0.022167260529474514,12
WBS.N,2021,0.005907479207383785,0.01621994506301272,0.011401331792254008,12
WBS.N,2022,0.007682024218653556,0.029498725310669466,0.01851501013291049,12
WBS.N,2023,0.009073682604749006,0.02068157802048907,0.009240963860081455,12
WFC.N,2016,0.01318830667445946,-0.005104996703769556,0.01855960734420178,12
WFC.N,2017,0.012823968013798651,0.00912603736040017,0.004706752721199989,12
WFC.N,2018,0.01605585337675678,0.0005746641720844013,0.011610555369237774,12
WFC.N,2019,0.007728552082401446,0.005566326329492038,0.004337956406347741,12
WFC.N,2020,0.011641074205756097,0.019622262516273005,0.006553023025349346,12
WFC.N,2021,0.017402293869209714,-0.000325045527121425,0.00962547170963201,12
WFC.N,2022,0.008032025911838374,0.01566555317965617,0.018106021690542536,12
WFC.N,2023,0.0059036586740979675,0.017242850646977746,0.0011717313449431388,12
WNEB.OQ,2016,0.005313768725951575,-0.00047235260164301025,0.002525242356276476,12
WNEB.OQ,2017,0.02188203898339387,0.02451945016161508,-0.017364571434131674,12
WNEB.OQ,2018,0.002782364396343627,0.009099406144647515,-0.0008556329802035228,12
WNEB.OQ,2019,0.0007845717930595074,0.004230173454363195,0.0069661903606863425,12
WNEB.OQ,2020,0.00013387198892104288,0.016200349540244987,0.015931738651620807,12
WNEB.OQ,2021,0.01726948917535153,0.00021571900719591017,0.011545977761502051,12
WNEB.OQ,2022,0.007613412137644673,0.005400205608078546,0.007835002544620252,12
WNEB.OQ,2023,0.00016299590686915874,0.013911208209535755,0.011929342118978128,12
WSBC.OQ,2016,0.004874518132336221,0.009564054020439387,0.017638134118395255,12
WSBC.OQ,2017,0.013294861099314305,0.019647847305789088,-0.003373746984274761,12
WSBC.OQ,2018,0.015229547845081227,0.017562905105642238,0.021045630478271467,12
WSBC.OQ,2019,0.009271313916876476,0.014995674601382188,0.008015753080089168,12
WSBC.OQ,2020,0.005859262151154703,0.004325652019494123,0.02286207456390463,12
WSBC.OQ,2021,0.012471856038432875,1.7475272546554855e-06,0.014348804143512322,12
WSBC.OQ,2022,0.005381420421901265,0.0283255720099736,0.01820811710963379,12
WSBC.OQ,2023,0.005813452881241239,0.015120570671518199,0.006125881276345505,12
WSBF.OQ,2016,-0.0053832758819252835,0.010830494809031314,0.0013083585611052763,12
WSBF.OQ,2017,0.038968227247297454,0.029703354693799876,-0.02488826212907037,12
WSBF.OQ,2018,0.0028688732596214104,0.006240175502294593,-0.0008830489730807002,12
WSBF.OQ,2019,-0.001521931834561366,0.0073463088338433565,-0.00043842845000784765,12
WSBF.OQ,2020,0.003468849244297257,0.008307567729943182,0.010454813649123089,12
WSBF.OQ,2021,0.0019056754477424663,-0.0005273720251260661,0.002443024746986523,12
WSBF.OQ,2022,0.004536927546410855,0.012449490571113497,0.005976375101599146,12
WSBF.OQ,2023,0.0099892759574072,0.008875257682798381,-0.0015961075642377566,12
WSFS.OQ,2016,0.013405687718398654,0.010738179325912573,0.01412655441370324,12
WSFS.OQ,2017,0.021908536841430973,0.022700154635390997,-0.011226625396585671,12
WSFS.OQ,2018,0.012606035442656125,0.01002218853466086,0.017009939891986077,12
WSFS.OQ,2019,0.008741885811278079,0.007645070405067704,0.008747771864633146,12
WSFS.OQ,2020,0.009731278642760407,0.017957695342195,0.01656946306369588,12
WSFS.OQ,2021,0.001086033481295377,0.0017792140116985264,0.012357211912233162,12
WSFS.OQ,2022,0.005441062362977483,0.012069108488434347,0.0077876045372714175,12
WSFS.OQ,2023,0.005083877475080541,0.023895221698886557,0.007265676641369262,12
WTBA.OQ,2016,0.008305669333279033,0.007682738475077642,0.010750608042259685,12
WTBA.OQ,2017,0.022486206968413833,0.030709121649462993,-0.00938234715828739,12
WTBA.OQ,2018,0.0053604195345574816,0.009998661350288682,0.0004655167504266054,12
WTBA.OQ,2019,-0.0017151924805895368,0.0333615160638458,0.003988984956131717,12
WTBA.OQ,2020,0.01085709241392891,0.011076165151590605,0.008643140682917582,12
WTBA.OQ,2021,0.009806740965216132,0.003026581598949084,0.00429234008037381,12
WTBA.OQ,2022,0.005126263128979794,0.012840538267929746,0.008460353521962016,12
WTBA.OQ,2023,0.00715609317832841,0.009153608190434419,0.006536904084731763,12
WTFC.OQ,2016,0.00894894866514159,0.01537071531629793,0.015507785082800613,12
WTFC.OQ,2017,0.018697207744276852,0.013065258812866014,0.0008785693763099459,12
WTFC.OQ,2018,0.013028158059746461,0.01214218039761706,0.011203342868799076,12
WTFC.OQ,2019,0.012778353742290327,0.00931779154109075,0.008245642785140568,12
WTFC.OQ,2020,0.011460567937150478,0.014022767094489349,0.022015478767194743,12
WTFC.OQ,2021,0.009713044948174172,0.003281719638976845,0.011217148706102157,12
WTFC.OQ,2022,0.003576965126019759,0.021288360778261663,0.016596637680829314,12
WTFC.OQ,2023,0.008909237842589535,0.014047468063152477,0.0068600493211039455,12
ZION.OQ,2016,0.02369016909622944,0.0028364747138255302,0.018501775321941586,12
ZION.OQ,2017,0.024373172521876183,0.0066047923306018115,0.004210009825020759,12
ZION.OQ,2018,0.013721142281775966,0.0069004671558648605,0.010767889608554529,12
ZION.OQ,2019,0.010907009151542812,0.024364726048064757,0.009291542858969114,12
ZION.OQ,2020,0.011866811170311862,0.025039993200688254,0.00955110243282044,12
ZION.OQ,2021,0.004097417359928759,0.0032271364596901937,0.010377107597426804,12
ZION.OQ,2022,0.0031758394908355334,0.016619784295738675,0.013031520549203047,12
ZION.OQ,2023,0.0031822854892732434,0.03187663173395498,0.01893275492912192,12
