instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered
SFNC.OQ,2020-12-31,-0.125510064,-0.121110064,-0.080878314,18.99807322,24.83174198,30.98813149,23.47227136,20.28455285,22.73688398,22.02377162,19.20605224,23.47227136,19.20605224,22359.752,2024.052,0.784100725,16.78,5.475735312,1.012758753,27.23917654,1.961857445,29.68871853,70.28009687,10.01501784,0.090522113,0.422434229,0.774655506
SFNC.OQ,2021-12-31,0.134042367,0.134442367,0.11432505,17.43215031,22.44354142,33.2863996,23.1151004,18.99807322,24.83174198,30.98813149,23.47227136,23.1151004,23.47227136,24724.759,1907.507,1.026249925,16.75,1.565760893,0.818333287,21.13924277,1.810901799,16.71923082,83.26050357,10.11556041,0.07714967,0.200806266,0.706460137
SFNC.OQ,2022-12-31,-0.029725057,-0.015525057,-0.006591458,15.8938172,22.12085511,28.71801632,21.31043001,17.43215031,22.44354142,33.2863996,23.1151004,21.31043001,23.1151004,27461.061,1385.688,0.838593828,14.2,7.29370131,0.861029893,20.64281554,4.679892467,16.96359211,83.03640789,10.22052432,0.050460104,0.204291016,0.740913323
SFNC.OQ,2023-12-31,-0.085585755,-0.036085755,-0.022222442,14.03688525,17.30551257,28.80656843,18.96619395,15.8938172,22.12085511,28.71801632,21.31043001,18.96619395,21.31043001,27345.674,1406.476,0.724839229,14.4,6.679162071,0.888633718,18.92653,5.216644792,17.68755612,82.31244388,10.21631362,0.051433218,0.214883137,0.756790765
ABCB.N,2016-12-31,0.364835536,0.366835536,0.325377554,21.15270351,39.29607554,55.73947668,39.55706507,18.2821119,40.15431986,66.39093137,43.81727795,39.55706507,43.81727795,6892.031,630.054,2.355335889,10.106,8.819529648,1.360975371,31.68618,2.387100586,11.82728389,88.17271611,8.838121096,0.091417755,0.134137684,1.246731645
ABCB.N,2017-12-31,0.236129678,0.244129678,0.223786628,22.15799615,41.65562543,68.93388241,45.47738788,21.15270351,39.29607554,55.73947668,39.55706507,45.47738788,39.55706507,7856.203,366.742,2.232416978,13.139,7.884872134,1.1911948,31.49383,2.336282666,8.91751312,91.08248688,8.96905869,0.046681839,0.097905903,1.116321358
ABCB.N,2018-12-31,-0.368227505,-0.350127505,-0.321741311,21.58687943,37.66456892,55.87830335,38.79781539,22.15799615,41.65562543,68.93388241,45.47738788,38.79781539,45.47738788,11443.515,261.345,1.032942789,12.229,10.82817279,1.392523336,31.10399,3.410669159,7.59749613,92.40250387,9.345178473,0.022837826,0.082221756,1.317869321
ABCB.N,2019-12-31,0.012022645,0.033422645,0.031373962,20.28455285,37.26774721,52.9672079,37.55299746,21.58687943,37.66456892,55.87830335,38.79781539,37.55299746,38.79781539,18242.579,1546.904,1.197244334,12.94,9.426956555,1.47480426,29.85871,2.245540802,11.59273148,88.40726852,9.811513646,0.084796344,0.131128715,1.350583811
ABCB.N,2020-12-31,-0.210806244,-0.206406244,-0.151675405,54.42843622,49.6656972,74.30557249,56.3975123,20.28455285,37.26774721,52.9672079,37.55299746,56.3975123,37.55299746,20438.638,561.141,1.000134556,15.27,7.940022067,1.467601924,28.0153,2.564961458,24.33887537,75.66112463,9.925182408,0.027454912,0.321682707,1.191658665
ABCB.N,2021-12-31,0.218564459,0.218964459,0.194090919,53.38414502,59.17687046,66.63859379,58.53741293,54.42843622,49.6656972,74.30557249,56.3975123,58.53741293,56.3975123,23858.321,872.052,1.165765572,13.78,1.594365379,1.290137658,23.69886,2.159195174,12.28386328,87.71613672,10.07988832,0.036551273,0.140041089,1.165590842
ABCB.N,2022-12-31,0.001439578,0.015639578,0.018290652,54.52979497,48.36522527,63.11737065,52.17831348,53.38414502,59.17687046,66.63859379,58.53741293,52.17831348,58.53741293,25053.286,2004.058,1.022723781,12.9,8.601081296,1.170387689,23.69886,4.531524705,13.99982634,86.00017366,10.12876028,0.079991822,0.16278835,1.041076266
ABCB.N,2023-12-31,-0.080048779,-0.030548779,-0.021095981,17.41491575,36.17008205,59.58580095,39.87768543,54.52979497,48.36522527,63.11737065,52.17831348,39.87768543,52.17831348,25203.699,639.901,1.069025446,14.45,7.47521268,1.13540901,23.51765,5.036362748,13.68620669,86.31379331,10.13474605,0.02538917,0.158563379,1.01260711
PFS.N,2016-12-31,0.307418948,0.309418948,0.309418948,21.15270351,35.32111422,43.97468714,33.35016002,18.2821119,34.20864123,57.58374183,37.69763311,33.35016002,37.69763311,9500.465,1612.745,1.475220063,12.56,7.735067845,0.995471141,30.15197,0.0,0.0,100.0,9.159096024,0.169754323,0.0,0.995471141
PFS.N,2017-12-31,0.182787752,0.190787752,0.110605026,22.15799615,37.54551108,44.56417296,34.66567576,21.15270351,35.32111422,43.97468714,33.35016002,34.66567576,33.35016002,9845.274,1742.514,1.37177735,12.67,5.034264992,0.959723132,30.15197,2.438130003,46.14623486,53.85376514,9.194746822,0.176989894,0.856880382,0.60038454
PFS.N,2018-12-31,-0.297764856,-0.279664856,-0.133188037,21.58687943,33.7202484,46.341328,33.40812129,22.15799615,37.54551108,44.56417296,34.66567576,33.40812129,34.66567576,9725.769,1442.282,1.169156697,13.27,5.102070964,0.618192245,30.32631,3.517098608,48.15626946,51.84373054,9.18253424,0.148294906,0.928873539,0.375303287
PFS.N,2019-12-31,0.009294786,0.030694786,0.024085719,20.28455285,35.00457484,47.61965404,34.50534457,21.58687943,33.7202484,46.341328,33.40812129,34.50534457,33.40812129,9808.578,1125.146,1.146998058,13.47,3.852613717,0.563227703,30.15197,2.342317365,46.10711233,53.89288767,9.191012588,0.11471041,0.855532415,0.352552194
PFS.N,2020-12-31,-0.214725003,-0.210325003,-0.07335979,18.99807322,31.36260157,29.27413672,26.0945396,20.28455285,35.00457484,47.61965404,34.50534457,26.0945396,34.50534457,12919.741,1201.107,0.860537142,11.94,4.321163543,1.020547164,29.63568,2.533708691,60.03210539,39.96789461,9.466511731,0.092966802,1.502008199,0.496163232
PFS.N,2021-12-31,0.207362391,0.207762391,0.193573101,17.81198457,35.63382359,23.94767595,26.35023598,18.99807322,31.36260157,29.27413672,26.0945396,26.35023598,26.0945396,13781.202,637.057,1.098472553,12.25,1.490571731,0.968039128,23.99219,1.169153156,7.134745034,92.86525497,9.531060769,0.046226519,0.076829004,0.914628446
PFS.N,2022-12-31,0.033068438,0.047268438,0.046258183,22.15316423,55.27794205,38.53645208,42.19232798,17.81198457,35.63382359,23.94767595,26.35023598,42.19232798,26.35023598,13783.436,1347.863,1.0049515,12.15,7.917154916,0.94036683,23.99219,4.417211165,7.377256556,92.62274344,9.53122286,0.097788607,0.079648435,0.88668762
BOH.N,2016-12-31,0.317419412,0.319419412,0.270870608,24.18016917,39.58828892,56.99232082,40.58898185,19.06124469,43.76052802,49.83047386,39.75638761,40.58898185,39.75638761,16492.367,800.932,3.25550102,14.49,6.373341693,0.912418459,30.49195,1.433160727,15.68834428,84.31165572,9.710652947,0.048563799,0.186075628,0.807923607
BOH.N,2017-12-31,0.195358399,0.203358399,0.178828258,29.75275646,42.17156853,60.50674903,43.79317313,24.18016917,39.58828892,56.99232082,40.58898185,43.79317313,40.58898185,17089.052,766.009,2.949832015,14.46,6.512574684,0.950520346,30.49195,1.760081095,12.83464501,87.16535499,9.746193304,0.044824546,0.147244797,0.862269646
BOH.N,2018-12-31,-0.311732229,-0.293632229,-0.251924487,55.6867529,47.48032904,69.42681107,51.50705898,29.75275646,42.17156853,60.50674903,43.79317313,51.50705898,43.79317313,17143.974,640.138,2.202943647,14.21,6.680355406,0.742426151,30.09815,2.34270536,13.45375538,86.54624462,9.749402021,0.037338951,0.155451637,0.669658651
BOH.N,2019-12-31,0.01174617,0.03314617,0.0298421,66.5241828,44.99435913,66.74136672,53.13387964,55.6867529,47.48032904,69.42681107,51.50705898,53.13387964,51.50705898,18095.496,689.871,2.960897286,13.28,6.425365236,0.935453868,30.09815,1.585522167,14.97556253,85.02443747,9.803418347,0.038123907,0.176132451,0.832906546
BOH.N,2020-12-31,-0.20813515,-0.20373515,-0.154640222,62.36912126,40.69599706,60.28542334,48.04474599,66.5241828,44.99435913,66.74136672,53.13387964,48.04474599,53.13387964,20603.651,661.071,2.236395803,13.31,6.727538206,1.261001763,29.76603,1.075557809,23.23588863,76.76411137,9.933223572,0.032085139,0.302692081,1.039921978
BOH.N,2021-12-31,0.207807251,0.208207251,0.175502073,64.31027812,36.77278918,66.17945431,48.83306156,62.36912126,40.69599706,60.28542334,48.04474599,48.83306156,48.04474599,22784.941,460.881,2.355114235,14.81,1.413826051,1.225727918,20.96135,1.015677153,11.61850712,83.84403762,10.03385511,0.020227439,0.138572848,1.104731027
BOH.N,2022-12-31,0.022432908,0.036632908,0.034786168,58.16328628,36.05468222,63.60619746,46.77148453,64.31027812,36.77278918,66.17945431,48.83306156,46.77148453,48.83306156,23606.877,1135.784,2.717391695,13.17,7.824117364,1.003998236,20.96135,4.58607136,11.90252912,83.18142912,10.06929335,0.048112421,0.143091183,0.901986017
CATY.OQ,2016-12-31,0.315899588,0.317899588,0.267821965,21.15270351,12.34368913,55.38538111,26.06120701,18.2821119,13.35311779,39.58129085,20.87241113,26.06120701,20.87241113,14520.769,836.798,1.655736538,14.97,7.794082909,1.19372151,35.90576,2.820957427,16.70262491,83.29737509,9.583335248,0.057627664,0.200518022,1.057775652
CATY.OQ,2017-12-31,0.233181875,0.241181875,0.226084601,22.15799615,18.92275381,40.37634409,23.92116976,21.15270351,12.34368913,55.38538111,26.06120701,23.92116976,26.06120701,15640.186,741.617,1.728711741,14.11,8.731155081,1.334601081,35.90576,2.948554291,6.79190549,93.20809451,9.657598907,0.047417403,0.072868194,1.275050711
CATY.OQ,2018-12-31,-0.310165868,-0.292065868,-0.273024768,21.58687943,12.83079232,44.18720853,22.27146806,22.15799615,18.92275381,40.37634409,23.92116976,22.27146806,23.92116976,16784.737,736.746,1.272102157,14.15,10.51556764,1.3056801,33.14203,4.512477559,5.909065632,94.09093437,9.728225241,0.043893807,0.062801647,1.253066463
CATY.OQ,2019-12-31,0.078192628,0.099592628,0.094635857,54.47154472,15.52302205,35.30192083,25.46231604,21.58687943,12.83079232,44.18720853,22.27146806,25.46231604,22.27146806,18094.144,843.841,1.32228866,14.11,8.916655849,1.290980799,27.47571155,3.135910326,6.449958345,93.55004165,9.803343629,0.046636138,0.068946611,1.229501964
CATY.OQ,2020-12-31,-0.175825666,-0.171425666,-0.156855166,54.53495251,22.28932169,28.1576563,26.22091857,54.47154472,15.52302205,35.30192083,25.46231604,26.22091857,25.46231604,19043.134,292.85,1.058403077,15.47,9.450281504,1.525753226,27.13165,2.62387488,7.646733694,92.35326631,9.854461896,0.015378246,0.082798736,1.438936337
CATY.OQ,2021-12-31,0.265322597,0.265722597,0.255860358,61.31882512,48.47428161,35.81576668,43.27530503,54.53495251,22.28932169,28.1576563,26.22091857,43.27530503,26.22091857,20886.723,162.281,1.331232796,14.41,1.618977234,1.363455071,20.26840847,3.976214469,4.214278977,95.78572102,9.946868973,0.007769577,0.043996944,1.317246762
CATY.OQ,2022-12-31,-0.006480328,0.007719672,0.009495447,60.19661961,49.12357113,38.3603352,44.43860767,61.31882512,48.47428161,35.81576668,43.27530503,44.43860767,43.27530503,21947.976,626.736,1.199314619,13.73,9.079181202,1.166768095,20.32829508,5.69413675,4.716974564,95.28302544,9.996430205,0.028555526,0.049504878,1.12249533
CATY.OQ,2023-12-31,0.005978443,0.055478443,0.054639853,59.18040323,54.66516954,24.86452967,42.36373809,60.19661961,49.12357113,38.3603352,44.43860767,42.36373809,44.43860767,23081.534,674.923,1.18354296,14.31,7.78676718,1.158988799,20.1031,4.967989242,5.312323037,94.68767696,10.04678818,0.029240821,0.056103637,1.109265882
HOMB.N,2016-12-31,0.265506418,0.267506418,0.253373801,21.15270351,23.28879886,55.73805461,31.61694389,18.2821119,13.4215901,50.76184641,24.9313734,31.61694389,24.9313734,9808.465,1487.314,2.938563102,12.97,7.694368132,1.053786545,36.18497,1.657622561,5.500607695,94.4993923,9.191001067,0.151635755,0.058207863,1.016045176
HOMB.N,2017-12-31,0.222538191,0.230538191,0.207779013,22.15799615,25.44176468,66.69068863,36.62776319,21.15270351,23.28879886,55.73805461,31.61694389,36.62776319,31.61694389,14449.76,1815.008,1.831412846,15.05,7.670372174,1.165238864,36.32805,2.364068099,10.56180413,89.43819587,9.578433084,0.125608176,0.118090532,1.083751034
HOMB.N,2018-12-31,-0.262558024,-0.244458024,-0.213767609,21.58687943,20.95429095,61.34687986,32.47820506,22.15799615,25.44176468,66.69068863,36.62776319,32.47820506,36.62776319,15302.438,1984.862,1.187106939,15.31,9.306248029,1.197069754,36.55707,2.535013529,11.77950028,88.22049972,9.635767441,0.129708874,0.133523391,1.103583892
HOMB.N,2019-12-31,0.107156474,0.128556474,0.110459387,20.28455285,20.11125041,65.30934946,33.48654601,21.58687943,20.95429095,61.34687986,32.47820506,33.48654601,32.47820506,15032.047,1139.723,1.30235302,16.35,7.754689599,1.207862317,36.55707,1.834150253,15.47816716,84.52183284,9.617939668,0.075819547,0.18312626,1.082138721
HOMB.N,2020-12-31,-0.122645133,-0.118245133,-0.095770481,22.47551683,34.6601962,50.91009765,36.01984435,20.28455285,20.11125041,65.30934946,33.48654601,36.01984435,33.48654601,16398.804,939.257,1.234211124,17.75,8.363950498,1.48497481,36.55707,1.689575444,17.42703442,82.57296558,9.704963684,0.057275945,0.211050122,1.309621262
HOMB.N,2021-12-31,0.255789609,0.256189609,0.227785818,23.59114564,33.22962129,64.046429,40.42550193,22.47551683,34.6601962,50.91009765,36.01984435,40.42550193,36.01984435,18052.138,911.979,1.441243537,19.77,1.549243586,1.134362803,24.91617,1.805512051,11.70647643,88.29352357,9.801019405,0.050519168,0.132585902,1.031660417
HOMB.N,2022-12-31,-0.028219081,-0.014019081,-0.009044043,22.02378034,32.61447171,48.06988461,34.38398647,23.59114564,33.22962129,64.046429,40.42550193,34.38398647,40.42550193,22883.588,1221.566,1.31474131,16.54,8.763152967,1.183690241,24.04859,4.165976457,10.89577245,89.10422755,10.03817525,0.053381751,0.122281207,1.083098249
HOMB.N,2023-12-31,0.042651652,0.092151652,0.085332497,19.75553826,26.48716249,41.75905033,29.00667183,22.02378034,32.61447171,48.06988461,34.38398647,29.00667183,34.38398647,22656.658,1883.219,1.346495676,17.79,7.481983214,1.133224816,23.45486,4.850555438,12.39327942,87.60672058,10.02820904,0.083119893,0.141464939,1.022503499
CUBI.N,2017-12-31,0.298049991,0.306049991,0.190216696,22.15799615,37.95794495,39.2736216,32.96564447,21.15270351,35.27384441,23.83816837,26.07756744,32.96564447,26.07756744,9839.555,2062.237,1.159402088,13.047,5.127116583,0.639780113,34.11847,3.209501889,26.6009528,60.31433194,9.194165765,0.209586409,0.441038671,0.49573721
CUBI.N,2018-12-31,-0.386608598,-0.368508598,-0.223801208,21.58687943,41.33667469,45.50632911,36.88526913,22.15799615,37.95794495,39.2736216,32.96564447,36.88526913,32.96564447,9833.425,1667.918,0.763182424,13.005,6.749098664,0.757788744,33.80078,4.594576062,19.46905701,62.33853586,9.193542576,0.169617198,0.312311746,0.627959426
CUBI.N,2019-12-31,0.128489319,0.149889319,0.071110447,20.28455285,36.00686126,55.60967845,37.87888742,21.58687943,41.33667469,45.50632911,36.88526913,37.87888742,36.88526913,11520.717,1692.745,0.893221066,12.205,5.327152482,1.090643881,31.91986,1.81327205,41.16535931,44.05162041,9.351902172,0.146930525,0.934480024,0.666573162
CUBI.N,2020-12-31,-0.264212278,-0.259812278,-0.000270309,40.93186965,39.5659396,49.99447398,38.25137542,20.28455285,36.00686126,55.60967845,37.87888742,38.25137542,37.87888742,18439.248,5820.447,0.640716862,11.855,2.868035635,1.555638415,31.91986,2.283290077,91.03385634,5.55063151,9.822236715,0.315655335,16.40063048,0.127872195
CUBI.N,2021-12-31,0.399992281,0.400392281,0.29152043,46.85631707,49.00967119,44.88616859,43.81602172,40.93186965,39.5659396,49.99447398,38.25137542,43.81602172,38.25137542,19575.028,1179.759,1.751465305,12.888,2.21481657,1.607299376,24.65361,2.142851332,20.91454115,71.96533581,9.882009951,0.060268573,0.290619656,1.31857019
CUBI.N,2022-12-31,0.021423713,0.035623713,0.036067581,52.11168017,52.1544648,35.60442228,43.80490635,46.85631707,49.00967119,44.88616859,43.81602172,43.80490635,43.81602172,20896.112,1105.532,0.725177445,12.2,8.82930449,1.608527833,24.48714,5.842027466,37.97059624,54.22489339,9.947318392,0.05290611,0.700242893,1.05216888
WSFS.OQ,2016-12-31,0.324872135,0.326872135,0.253894101,21.15270351,33.36156572,56.66808874,36.94784854,18.2821119,30.23154141,48.52736928,32.46469748,36.94784854,32.46469748,6765.27,1267.447,2.116766661,11.93,7.422722721,1.240057076,35.16586,2.104635425,23.29877518,76.70122482,8.819557451,0.187346107,0.303760145,1.036022514
WSFS.OQ,2017-12-31,0.216014011,0.224014011,0.189043686,22.15799615,33.06238382,54.30221917,35.94774127,21.15270351,33.36156572,56.66808874,36.94784854,35.94774127,36.94784854,6999.54,937.806,2.075488308,11.41,7.494346862,1.218721626,35.16586,2.115692351,16.62900946,83.37099054,8.853599712,0.13398109,0.199457981,1.079167116
WSFS.OQ,2018-12-31,-0.326446917,-0.308346917,-0.268835465,21.58687943,26.0021204,62.01088163,35.2209691,22.15799615,33.06238382,54.30221917,35.94774127,35.2209691,35.94774127,7248.87,699.788,1.448852251,12.71,8.732159472,1.093369611,35.61226,2.737473097,12.12108533,87.87891467,8.888600874,0.096537529,0.137929393,1.004188053
WSFS.OQ,2019-12-31,0.023650759,0.045050759,0.042777781,22.06022092,28.06476893,45.70625066,30.63007183,21.58687943,26.0021204,62.01088163,35.2209691,30.63007183,35.2209691,12256.302,489.288,1.225974144,13.78,7.805578983,1.106920758,32.76434107,2.185000239,7.486809053,92.51319095,9.413795533,0.03992134,0.080926936,1.04979933
WSFS.OQ,2020-12-31,-0.18581767,-0.18141767,-0.157704439,20.85479836,37.85710092,29.38387194,29.62268438,22.06022092,28.06476893,45.70625066,30.63007183,29.62268438,30.63007183,14333.914,340.641,1.196218775,13.76,8.263210932,1.370413006,32.7650184,2.23892287,12.06957943,87.93042057,9.570383617,0.023764688,0.137262842,1.254625332
WSFS.OQ,2021-12-31,0.208749799,0.209149799,0.193273527,19.0205481,32.60584191,39.95283473,30.78424737,20.85479836,37.85710092,29.38387194,29.62268438,30.78424737,29.62268438,15777.327,239.477,1.230545758,15.59,1.717579575,1.146013083,23.60865439,3.809636406,8.817825356,91.18217464,9.666329188,0.015178553,0.096705583,1.067175795
WSFS.OQ,2022-12-31,-0.000723025,0.013476975,0.015911808,17.26625006,31.91278572,25.72532588,25.28748937,19.0205481,32.60584191,39.95283473,30.78424737,25.28748937,30.78424737,19914.755,726.894,1.266821288,13.84,8.10027512,1.01966961,23.63834608,4.535118626,11.5100686,88.4899314,9.899216193,0.036500273,0.130072071,0.927541391
WSFS.OQ,2023-12-31,-0.057147865,-0.007647865,0.005665015,15.2370401,32.03978015,35.2556764,28.75659676,17.26625006,31.91278572,25.72532588,25.28748937,28.75659676,25.28748937,20594.672,895.076,1.122240143,15.23,6.832638185,1.058344767,23.89875,4.991989796,29.17090392,70.82909608,9.932787681,0.043461532,0.411849163,0.805791647
INDB.OQ,2016-12-31,0.269408059,0.271408059,0.233671346,21.15270351,35.8926492,48.45420933,35.24626936,18.2821119,33.59239047,27.31821895,26.49638449,35.24626936,26.49638449,7709.375,335.474,2.200279321,13.6,6.802084301,0.963951517,27.39997,2.421089046,14.86686838,85.13313162,8.9501924,0.043515071,0.174630818,0.855490676
INDB.OQ,2017-12-31,0.165298842,0.173298842,0.154070856,22.15799615,42.6177896,52.42393045,40.0110386,21.15270351,35.8926492,48.45420933,35.24626936,40.0110386,35.24626936,8082.029,323.698,2.031550633,13.82,6.703036499,0.969635239,28.53816,2.38537695,12.30571412,87.69428588,8.997398234,0.040051576,0.140325153,0.881263111
INDB.OQ,2018-12-31,-0.245605164,-0.227505164,-0.202930941,21.58687943,39.31178924,59.37930269,40.87519643,22.15799615,42.6177896,52.42393045,40.0110386,40.87519643,40.0110386,8851.592,258.707,1.839172686,14.45,8.589918526,1.035396058,29.52765,3.063023781,9.865559941,90.13444006,9.088352609,0.029227172,0.109453833,0.961250315
