instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,rf,Year,ticker_prefix,Month,symbol,market_cap,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
OCFC.OQ,2017-12-31,0.187769401,0.195769401,0.172439458,24.17324669,31.11365276,59.28277282,37.06436606,23.24383959,33.40256689,37.55546075,30.38876265,37.06436606,30.38876265,5416.006,424878.0,1.421515466,13.96,4.910282351,0.57353902,34.75484,2.216860725,12.86775565,87.13224435,8.597113922,0.078448584,0.147680755,0.523132797,0.008000000000000007,2017,OCFC,12,OCFC,1532566875.0,0.1674152171161217,1532988367.5359128,0.16736918658784725,converged,48.90339402043267,0.0
OCFC.OQ,2018-12-31,-0.316961998,-0.298861998,-0.26421818,23.52538211,35.60554353,59.07506107,39.20651596,24.17324669,31.11365276,59.28277282,37.06436606,39.20651596,37.06436606,7516.154,610673.0,1.038507224,14.31,6.630193403,0.697691691,34.53073,2.996827002,10.87779441,89.12220559,8.92480985,0.081248069,0.122054816,0.646065623,0.018100000000000005,2018,OCFC,12,OCFC,1314212585.0,0.19455036440669,1314812304.2491903,0.19446162504968229,converged,39.46195136204867,0.0
OCFC.OQ,2019-12-31,0.000337418,0.021737418,0.020614064,22.06022092,30.71397722,39.41526053,29.67932269,23.52538211,35.60554353,59.07506107,39.20651596,29.67932269,39.20651596,8246.145,687800.0,1.116402493,14.07,5.947902995,0.798855203,34.45763836,1.866620353,11.82086159,88.17913841,9.017501097,0.083408672,0.134055082,0.734334472,0.021400000000000002,2019,OCFC,12,OCFC,1491114590.0,0.2403083136285967,1491787827.4549837,0.24019986351626052,converged,31.950641625154688,2.646406575395325e-224
OCFC.OQ,2020-12-31,-0.23989521,-0.23549521,-0.151568829,20.85479836,40.84982887,53.00412766,39.6103695,22.06022092,30.71397722,39.41526053,29.67932269,39.6103695,29.67932269,11448.313,363925.0,0.758090275,15.6,5.830773021,0.967176609,29.23023495,3.732428648,32.04396232,67.95595547,9.345597662,0.031788526,0.471540163,0.725178755,0.004399999999999987,2020,OCFC,12,OCFC,1087684605.0,0.405964393725554,1088046932.2476337,0.4058292047396856,converged,19.527915376734775,3.1791203184310654e-85
OCFC.OQ,2021-12-31,0.217124865,0.217524865,0.171370121,21.40314479,44.98667301,58.99339739,44.12283608,20.85479836,40.84982887,53.00412766,39.6103695,44.12283608,39.6103695,11739.616,347910.0,0.866232098,14.06,1.810869297,0.942577287,21.8709835,1.742208142,22.63444447,77.36549471,9.370724384,0.029635552,0.29256511,0.767209815,0.00040000000000001146,2021,OCFC,12,OCFC,1313686021.2,0.2893563496510294,1314033792.06383,0.2892797688903913,converged,28.329761905207405,7.431762786419778e-177
OCFC.OQ,2022-12-31,0.044259298,0.058459298,0.053757779,23.49558129,43.8950359,59.40609826,44.27212256,21.40314479,44.98667301,58.99339739,44.12283608,44.27212256,44.12283608,13103.896,1475666.0,0.79311141,12.98,7.490487407,0.874215076,21.88125,4.603309587,20.89655081,79.10337743,9.48066487,0.112612768,0.264167618,0.724669134,0.014199999999999997,2022,OCFC,12,OCFC,1256812720.0,0.3108567226820829,1258267579.6177301,0.3104972976281094,converged,21.624592127231622,5.2722670544268854e-104
OCFC.OQ,2023-12-31,-0.064456054,-0.014956054,-0.002205639,40.45738303,50.04459842,65.8441486,51.16328614,23.49558129,43.8950359,59.40609826,44.27212256,51.16328614,44.27212256,13538.253,1118240.0,0.621258971,14.1,7.15650816,1.02474683,21.88125,4.74480368,24.50969727,75.49021493,9.513274513,0.082598545,0.324673831,0.817422924,0.0495,2023,OCFC,12,OCFC,1032011794.24,0.5321538100612093,1033076029.0160353,0.5316056058875069,converged,12.672435563431169,4.203158302608791e-37
VBTX.OQ,2017-12-31,0.299095246,0.307095246,0.299233866,22.15799615,44.94650578,27.3678792,32.14590338,21.15270351,44.21213582,31.92974972,33.42392926,32.14590338,33.42392926,2945.583,102853.0,1.36048694,13.16,6.416108964,0.815314368,33.28016147,2.328936695,2.696347608,97.30365239,7.988062039,0.034917706,0.027710652,0.800514062,0.008000000000000007,2017,VBTX,12,VBTX,1497350685.0,0.1092923974909682,1497452718.4585373,0.10928495052375518,converged,87.73397987829463,0.0
VBTX.OQ,2018-12-31,-0.376661867,-0.358561867,-0.349492044,21.58687943,40.39277757,40.93826338,34.77259249,22.15799615,44.94650578,27.3678792,32.14590338,34.77259249,32.14590338,3208.55,44710.0,0.977216584,12.98,12.42368732,1.584833272,34.19722,3.321696697,2.384163217,97.61583678,8.073574401,0.013934643,0.024423939,1.5597653,0.018100000000000005,2018,VBTX,12,VBTX,1160324670.0,0.285240438692444,1160368578.028735,0.28522964527248784,converged,35.555466463131744,3.420036236867008e-277
BHLB.N,2017-12-31,0.167820704,0.175820704,0.108257519,26.14350339,48.82305129,58.04964539,45.68801882,25.0228658,27.79232261,69.2278157,39.26430904,45.68801882,39.26430904,11570.751,1148398.0,1.138770642,12.43,4.263874467,0.665168241,26.41581073,2.212229874,42.34816192,57.65183808,9.356235727,0.099250083,0.734550074,0.431783674,0.008000000000000007,2017,BHLB,12,BHLB,1695019200.0,0.2125573948296923,1696158447.466936,0.212414627817582,converged,34.28762602776831,5.999840100800453e-258
BHLB.N,2018-12-31,-0.318276808,-0.300176808,-0.164367017,22.59698044,50.09271751,52.17299578,43.77372091,26.14350339,48.82305129,58.04964539,45.68801882,43.77372091,45.68801882,12212.231,1528802.0,0.809961468,12.99,7.249521724,1.139485457,26.09628102,3.647418958,40.33784484,58.37905994,9.410193269,0.125186135,0.690964275,0.754302282,0.018100000000000005,2018,BHLB,12,BHLB,1249034640.0,0.2963222401216906,1250536019.6051245,0.295966478943383,converged,22.573992424512408,3.903441785248005e-113
BHLB.N,2019-12-31,-0.009285828,0.012114172,0.012285471,25.88453574,50.21615788,47.56553115,42.83720306,22.59698044,50.09271751,52.17299578,43.77372091,42.83720306,43.77372091,13215.97,838433.0,0.94902502,13.73,7.668491048,1.093833091,24.20068607,2.541890577,6.591303497,90.93069912,9.489181226,0.063440898,0.072487109,1.036862936,0.0214,2019,BHLB,12,BHLB,1522738560.0,0.2766509972725189,1523559241.1559958,0.27650197631284157,converged,27.081898351985142,8.0446958166081045e-162
BHLB.N,2020-12-31,-0.329608099,-0.325208099,-0.254292748,56.88309768,53.87239087,52.94798902,49.48701709,25.88453574,50.21615788,47.56553115,42.83720306,49.48701709,42.83720306,12838.013,582020.0,0.732684149,16.1,7.328425208,1.217585862,20.95940016,4.173222739,16.9028164,79.90828378,9.460165814,0.045335676,0.211527712,1.043174608,0.004400000000000015,2020,BHLB,12,BHLB,792861440.0,0.7489737793027389,793440904.7377001,0.7484267897388315,converged,9.275400474661733,8.847651550762943e-21
BHLB.N,2021-12-31,0.268787903,0.269187903,0.250208636,54.71779847,54.16284912,70.59630985,56.16647501,56.88309768,53.87239087,52.94798902,49.48701709,56.16647501,49.48701709,11554.913,120706.0,1.170132766,17.32,1.566888321,1.161517268,22.60535,2.201103846,7.526898816,92.47310118,9.354865993,0.010446292,0.081395549,1.092682838,0.00040000000000001146,2021,BHLB,12,BHLB,1383605937.3,0.339308457872399,1383726595.0272558,0.33927887096780107,converged,27.380950393888117,2.3122073365352897e-165
BHLB.N,2022-12-31,0.109226741,0.123426741,0.115173563,53.50642741,54.81503696,65.51529786,54.82917591,54.71779847,54.16284912,70.59630985,56.16647501,54.82917591,56.16647501,11662.864,134815.0,1.390266605,14.6,8.12302114,1.002633907,20.66492,4.711710401,9.591549078,90.40845092,9.364165056,0.011559339,0.106091289,0.924796036,0.014200000000000004,2022,BHLB,12,BHLB,1326400537.8,0.269168817777408,1326533451.9549413,0.2691418479743609,converged,34.0792693669393,7.481336394618767e-255
BHLB.N,2023-12-31,-0.05192161,-0.00242161,0.003369113,50.39215776,52.71336556,60.39353456,51.94744266,53.50642741,54.81503696,65.51529786,54.82917591,51.94744266,54.82917591,12430.821,515267.00000000006,1.067085796,14.36,6.813127232,0.900868564,19.53593,5.29855901,12.85228689,87.14771311,9.427934232,0.041450762,0.147477041,0.805306088,0.0495,2023,BHLB,12,BHLB,1080126651.76,0.3402141765927762,1080617034.0217183,0.34005978794987257,converged,22.466747001177257,4.389536880626124e-112
FBNC.OQ,2017-12-31,0.203739289,0.211739289,0.156575807,22.15799615,40.22283747,34.30221917,32.29932629,21.15270351,36.14618727,46.21302617,34.56519831,32.29932629,34.56519831,5547.037,407543.0,1.51024244,12.5,7.307539939,1.09497318,34.91835,5.952115192,31.88604828,68.11395172,8.62101919,0.073470395,0.468128004,0.839275078,0.008000000000000007,2017,FBNC,12,FBNC,1462547262.0,0.2234464223097998,1462951557.6626692,0.2233846715164228,converged,36.56862267242658,4.510800641873038e-293
FBNC.OQ,2018-12-31,-0.304867291,-0.286767291,-0.204427648,21.58687943,32.17597935,43.45214302,31.60205724,22.15799615,40.22283747,34.30221917,32.29932629,31.60205724,32.29932629,5864.116,406609.0,1.270317031,13.97,9.095436895,1.185494355,34.70914,6.011102268,25.25645174,74.74354826,8.676607025,0.069338499,0.337908118,0.971220632,0.018100000000000005,2018,FBNC,12,FBNC,1352783731.9999998,0.2713995810785585,1353183047.5816522,0.27131949281425494,converged,29.822446352506937,9.996188681944595e-196
FBNC.OQ,2019-12-31,0.036614418,0.058014418,0.052054342,23.06233062,36.13616102,49.73363048,36.22764284,21.58687943,32.17597935,43.45214302,31.60205724,36.22764284,31.60205724,6143.639,300671.0,1.385951502,14.89,7.590432187,1.131817164,34.31973,4.717639085,22.05080662,77.94919338,8.723172517,0.048940213,0.282886912,0.954474883,0.021399999999999995,2019,FBNC,12,FBNC,1653080181.9999998,0.2315326511984358,1653374486.9997492,0.23149143777862036,converged,37.18028708558437,7.106216520419947e-303
FBNC.OQ,2020-12-31,-0.202760874,-0.198360874,-0.177699141,22.30216678,33.95816376,31.16883117,28.53981792,23.06233062,36.13616102,49.73363048,36.22764284,28.53981792,36.22764284,7289.751,61829.0,1.082176156,15.37,7.995986495,1.264715279,34.007,3.484329431,9.334206583,90.66579342,8.894224668,0.008481634,0.102951799,1.18425578,0.004400000000000015,2020,FBNC,12,FBNC,1401245366.0,0.5504360080159815,1401306923.5500288,0.5504118280940777,converged,17.952860515105293,2.2790516624678724e-72
FBNC.OQ,2021-12-31,0.233110089,0.233510089,0.22394743,20.59743576,30.90623251,40.85186255,30.49196295,22.30216678,33.95816376,31.16883117,28.53981792,30.49196295,28.53981792,10508.901,67386.0,1.323743756,14.67,1.628936589,1.244731046,21.31603,3.923969584,4.719160535,95.28083946,9.259977891,0.006412279,0.049528956,1.198041743,0.00040000000000001146,2021,FBNC,12,FBNC,1628965972.44,0.2681124932583364,1629033331.490991,0.26810140705020447,converged,37.51386833778094,2.7365315540000777e-308
FBNC.OQ,2022-12-31,0.018992396,0.033192396,0.034879113,19.0731221,25.63172149,39.95158287,27.5537236,20.59743576,30.90623251,40.85186255,30.49196295,27.5537236,30.49196295,10625.049,287507.0,1.482717999,15.09,8.667271593,1.154754552,20.9966,5.646372998,14.77519785,85.22480215,9.270969606,0.027059358,0.173367347,1.015645544,0.014199999999999997,2022,FBNC,12,FBNC,1529565957.3600001,0.3322446574935135,1529849410.6103396,0.3321830986058222,converged,25.704076717497703,5.262191765785208e-146
FBNC.OQ,2023-12-31,-0.029948084,0.019551916,0.024543427,16.669483,28.49750754,56.43197863,34.82937013,19.0731221,25.63172149,39.95158287,27.5537236,34.82937013,27.5537236,12114.942,630158.0,1.10864383,15.54,6.860317405,1.042607154,20.90113,4.918367737,25.793498,74.206502,9.402194846,0.052014942,0.347590808,0.817769327,0.0495,2023,FBNC,12,FBNC,1521480618.87,0.3480233016593628,1522080343.4890418,0.34788617477056755,converged,22.359628497309366,4.8659706040566014e-111
BUSE.OQ,2017-12-31,0.163981615,0.171981615,0.121540415,22.15799615,24.95022429,47.73164036,29.55870178,21.15270351,24.07519661,48.34328783,29.34488114,29.55870178,29.34488114,7860.64,749693.0,1.558954563,14.15,5.567447166,0.963724692,34.66551,1.854352565,31.55211622,68.44788378,8.969623307,0.095373023,0.460965547,0.740660383,0.008000000000000007,2017,BUSE,12,BUSE,2679345450.2400002,0.1622196671725421,2680089169.6223307,0.16217465153947105,converged,50.41815381359011,0.0
BUSE.OQ,2018-12-31,-0.226142065,-0.208042065,-0.138315755,21.58687943,41.05874359,46.52120808,37.11277173,22.15799615,24.95022429,47.73164036,29.55870178,37.11277173,29.55870178,7702.357,405637.0,1.205459168,14.83,7.495845367,1.101778419,34.66551,2.752631921,30.84876728,69.15123272,8.949281665,0.052664009,0.446105819,0.853125609,0.018100000000000005,2018,BUSE,12,BUSE,2196096771.84,0.2100312016523847,2196495132.8565903,0.20999310994813075,converged,40.92022973775625,0.0
BUSE.OQ,2019-12-31,0.062858285,0.084258285,0.065509312,20.28455285,45.30083039,47.58887828,39.60120805,21.58687943,41.05874359,46.52120808,37.11277173,39.60120805,37.11277173,9695.729,467872.0,1.234553634,14.03,5.959849856,0.958305386,34.66551,1.812346575,25.89014484,74.10985516,9.179440758,0.048255474,0.349348205,0.780223399,0.021400000000000002,2019,BUSE,12,BUSE,2460988640.0,0.2056166093964544,2461446605.912385,0.2055783532758924,converged,41.67916351998545,0.0
BUSE.OQ,2020-12-31,-0.178059536,-0.173659536,-0.105857013,18.99807322,39.56530774,74.46592168,46.43212444,20.28455285,45.30083039,47.58887828,39.60120805,46.43212444,39.60120805,10544.047,478532.0,0.923110766,17.04,5.436927987,1.110251297,34.48955,1.789361431,36.5745456,63.4254544,9.263316714,0.045384092,0.576654057,0.805832883,0.004399999999999987,2020,BUSE,12,BUSE,1928520188.8,0.3853969392955956,1928996619.884604,0.3853017524612299,converged,21.36496572492687,1.415303913124317e-101
BUSE.OQ,2021-12-31,0.235614541,0.236014541,0.168038137,17.43215031,38.84128492,54.19289633,38.77472,18.99807322,39.56530774,74.46592168,46.43212444,38.77472,46.43212444,12859.689,628225.0,1.139702132,15.7,1.538134564,0.986974355,26.13289,1.59071284,30.31083053,69.68916947,9.461852814,0.04885227,0.434943202,0.746983512,0.0003999999999999837,2021,BUSE,12,BUSE,1503394759.2,0.2150988730378992,1504022732.9602523,0.2150090629275399,converged,36.08239095421746,2.142070547065514e-285
BUSE.OQ,2022-12-31,0.030622733,0.044822733,0.041486715,22.85316423,35.33617607,67.75046555,42.94126218,17.43215031,38.84128492,54.19289633,38.77472,42.94126218,38.77472,12336.677,904708.0,1.192432261,16.12,6.871756193,0.897964834,23.41972,4.501531645,32.23244615,67.76755385,9.420331974,0.073334821,0.475632428,0.658215864,0.014199999999999997,2022,BUSE,12,BUSE,1366499945.28,0.2920478674737809,1367391897.2088497,0.2918573641811796,converged,24.98622290719059,4.3155152476511727e-138
BUSE.OQ,2023-12-31,0.02377055,0.07327055,0.061863026,50.18702759,66.91662779,73.39676361,63.64388444,22.85316423,35.33617607,67.75046555,42.94126218,63.64388444,42.94126218,12283.415,512270.99999999994,1.077971317,17.44,6.175447727,0.833984544,21.73221,4.875338791,32.488637,67.511363,9.416005258,0.041704282,0.48123213,0.605807354,0.0495,2023,BUSE,12,BUSE,1371159033.58,0.3078646219853381,1371646564.5330644,0.3077551961781019,converged,25.652895982993925,1.9624495475766374e-145
BRKL.OQ,2017-12-31,0.13461211,0.14261211,0.131639725,22.15799615,21.25495609,39.93250972,24.91816172,21.15270351,22.17580969,39.85637088,25.34749512,24.91816172,25.34749512,6780.249,1020819.0,1.508906076,14.75,6.827788792,0.954392781,35.74108,2.59302799,8.711727553,91.28827245,8.821769106,0.150557745,0.095430961,0.899248265,0.00799999999999998,2017,BRKL,12,BRKL,1398942220.0,0.1591472318952651,1399954905.0272727,0.1590321096022005,converged,45.392999377402354,0.0
BRKL.OQ,2018-12-31,-0.253397594,-0.235297594,-0.213730725,21.58687943,21.98702088,63.09127249,33.61842045,22.15799615,21.25495609,39.93250972,24.91816172,33.61842045,24.91816172,7392.805,920542.0,1.230666087,14.42,7.952405017,0.906428461,35.64958,3.248382174,8.417946455,91.58205355,8.908262509,0.124518637,0.091916987,0.855808285,0.018100000000000005,2018,BRKL,12,BRKL,1231425572.0,0.1921314293064588,1232329602.0735226,0.19199048276921776,converged,37.49729683399661,5.097021660926282e-308
BRKL.OQ,2019-12-31,0.00153853,0.02293853,0.021980433,20.28455285,18.54058521,51.99830203,27.91551899,21.58687943,21.98702088,63.09127249,33.61842045,27.91551899,33.61842045,7856.853,902749.0,1.395575727,13.59,6.542271718,0.894410312,35.64958,2.091236783,10.10508525,89.89491475,8.969141424,0.114899566,0.112409976,0.834076324,0.0214,2019,BRKL,12,BRKL,1466661716.0,0.2070343326066111,1467545351.4161801,0.2069096735161956,converged,35.73371534299678,5.922775226080169e-280
BRKL.OQ,2020-12-31,-0.281679025,-0.277279025,-0.221035998,18.99807322,24.66951934,53.63132991,31.54336036,20.28455285,18.54058521,51.99830203,27.91551899,31.54336036,27.91551899,8942.424,820247.0,1.00550525,13.51,4.800494377,0.749448704,35.49804,2.322614312,19.24415268,80.75584732,9.098561972,0.091725353,0.238300424,0.649599739,0.004400000000000015,2020,BRKL,12,BRKL,1072819383.9999999,0.3761414270594121,1073636029.8415592,0.37585532047986536,converged,18.918775634241317,3.994440980126577e-80
BRKL.OQ,2021-12-31,0.238366224,0.238766224,0.213396877,17.43215031,20.08984757,48.63220714,27.47215897,18.99807322,24.66951934,53.63132991,31.54336036,27.47215897,31.54336036,8602.622,357321.0,1.271002201,14.3,1.587764213,0.736349943,24.36374,2.151095234,11.40215154,88.59784846,9.059822319,0.04153629,0.12869558,0.671031395,0.00040000000000001146,2021,BRKL,12,BRKL,1265081872.52,0.2190960948517648,1265439050.6201825,0.2190342536065552,converged,37.202889601848376,3.064056312303435e-303
BRKL.OQ,2022-12-31,0.099982822,0.114182822,0.099577571,18.93489145,20.22532835,42.39385475,25.73146527,17.43215031,20.08984757,48.63220714,27.47215897,25.73146527,27.47215897,9185.836,1432652.0,1.104555411,14.44,6.673486626,0.716997617,24.36374,4.492037481,18.20950746,81.79049254,9.125418011,0.155963159,0.222635992,0.61366106,0.014200000000000004,2022,BRKL,12,BRKL,1087345882.8,0.2742252858082209,1088758334.900313,0.2738695318557855,converged,24.135447292746917,5.308129305622778e-129
FCF.N,2017-12-31,0.173346666,0.181346666,0.115183876,22.15799615,35.51659968,45.52619538,34.00566378,21.15270351,26.62346911,70.61717861,38.62742498,34.00566378,38.62742498,7308.539,795384.0,1.571370722,12.34,5.132756609,0.960460813,28.45509,1.851298644,39.35881868,60.64118132,8.89679867,0.108829412,0.649044392,0.655891978,0.00799999999999998,2017,FCF,12,FCF,1502726480.0,0.1744804078280047,1503515526.3125515,0.17438884035165747,converged,43.22114787971401,0.0
FCF.N,2018-12-31,-0.258642176,-0.240542176,-0.156022877,21.58687943,32.02476968,53.73639796,35.22938902,22.15799615,35.51659968,45.52619538,34.00566378,35.22938902,34.00566378,7828.255,906879.0,1.220134233,14.65,7.587793347,1.132821001,28.26105,2.938106237,32.30615039,67.69384961,8.965494903,0.115846891,0.477239078,0.843898568,0.018100000000000005,2018,FCF,12,FCF,1267663120.0,0.2582339413699648,1268553732.1491966,0.25805264334554756,converged,28.01049934801732,6.052042130189088e-173
FCF.N,2019-12-31,0.050216618,0.071616618,0.062766167,20.28455285,29.1492057,50.204818,32.5317405,21.58687943,32.02476968,53.73639796,35.22938902,32.5317405,35.22938902,8308.773,436035.0,1.351285492,14.26,7.516201107,1.15758278,20.99961,2.341923583,16.66270519,83.33729481,9.025067224,0.052478868,0.199942957,0.999677936,0.02140000000000001,2019,FCF,12,FCF,1522664890.0,0.2595404808758604,1523091692.9858737,0.25946775206202966,converged,31.396073301190498,1.1445796162558157e-216
FCF.N,2020-12-31,-0.222498675,-0.218098675,-0.151658801,18.99807322,19.7469014,53.93738045,29.21192006,20.28455285,29.1492057,50.204818,32.5317405,29.21192006,32.5317405,9068.104,350628.0,0.984141574,14.88,5.925119776,1.110520624,21.00652,1.8742574,28.5267102,71.4732898,9.11251848,0.038666076,0.399124068,0.844321318,0.004400000000000015,2020,FCF,12,FCF,1148032660.0,0.3938966681841415,1148381748.6259072,0.39377693026010474,converged,20.369421746317236,1.5617207381471288e-92
FCF.N,2021-12-31,0.256483269,0.256883269,0.21187891,17.43215031,40.02488175,57.0468765,40.38921689,18.99807322,19.7469014,53.93738045,29.21192006,40.38921689,29.21192006,9545.093,320584.0,1.366729479,14.64,1.55285363,1.089388474,20.93924,1.71846754,18.49770912,81.50229088,9.163782479,0.033586263,0.226959376,0.923652196,0.00040000000000001146,2021,FCF,12,FCF,1516211415.68,0.2308094363229023,1516531871.472044,0.2307606643703668,converged,36.55548085180985,7.295994452068961e-293
FCF.N,2022-12-31,0.050645046,0.064845046,0.059568387,15.8938172,50.50693108,52.93668529,44.12797987,17.43215031,40.02488175,57.0468765,40.38921689,44.12797987,40.38921689,9805.666,553918.0,1.239900527,14.36,7.701736033,0.98505936,21.24215,4.635843545,18.62297367,81.37702633,9.190715661,0.056489585,0.228848049,0.834629282,0.014200000000000004,2022,FCF,12,FCF,1304467106.5800002,0.2516344488108313,1305013214.5270119,0.25152914752292727,converged,30.800699178123633,1.2822766864152147e-208
FCF.N,2023-12-31,0.008604654,0.058104654,0.050758207,14.03688525,48.09790236,54.82636901,43.59405241,15.8938172,50.50693108,52.93668529,44.12797987,43.59405241,44.12797987,11459.488,784592.0,1.199636006,13.93,6.208338975,0.908836401,19.50034,4.735283926,36.75837164,63.24162836,9.346573312,0.068466584,0.581236957,0.619143168,0.0495,2023,FCF,12,FCF,1576650412.1599998,0.3698518694487375,1577397112.413433,0.3696767908445784,converged,20.524124140229695,6.555230930005314e-94
EGBN.OQ,2020-12-31,-0.154036626,-0.149636626,-0.108436309,46.62813102,40.704295,66.50760093,46.97077633,48.65853659,46.61548174,69.73681418,51.15737317,46.97077633,51.15737317,11117.802,594803.0,1.057706941,17.04,6.305157666,1.140023313,37.75367,2.132456739,25.29017252,74.70982748,9.316302886,0.053500053,0.338511992,0.941614504,0.004400000000000015,2020,EGBN,12,EGBN,1254586620.0,0.4605630199079984,1255178811.6160583,0.46034572691637915,converged,16.40723222943176,8.488517190650107e-61
EGBN.OQ,2021-12-31,0.156349634,0.156749634,0.149370687,45.26791928,39.16809937,30.26181538,33.44110566,46.62813102,40.704295,66.50760093,46.97077633,33.44110566,46.97077633,11847.31,393588.0,1.37992513,16.15,1.525834904,1.041609322,27.36304,1.721865334,5.11565271,94.88434729,9.379856117,0.033221719,0.053914611,1.002355155,0.00040000000000001146,2021,EGBN,12,EGBN,1863968367.2800002,0.1800798203796948,1864361797.8762836,0.18004181868338842,converged,46.918639289438666,0.0
EGBN.OQ,2022-12-31,-0.025284678,-0.011084678,-0.008476049,45.18963716,34.61718774,50.90968343,38.95073281,45.26791928,39.16809937,30.26181538,33.44110566,38.95073281,33.44110566,11150.854,1079895.0,1.12467182,14.94,7.74342195,0.888705337,25.65825,4.390667955,5.965899027,94.03410097,9.319271366,0.096844152,0.063443995,0.84867716,0.0142,2022,EGBN,12,EGBN,1381458015.21,0.1695913229676456,1382522684.0624971,0.1694607221454757,converged,42.22006591450224,0.0
EGBN.OQ,2023-12-31,-0.097897402,-0.048397402,-0.03775884,42.79851551,31.92670445,52.83629078,38.35979787,45.18963716,34.61718774,50.90968343,38.95073281,38.35979787,38.95073281,11664.538,1400505.0,0.707816039,14.79,7.232350325,1.071108179,25.65825,4.525659061,12.96722379,87.03277621,9.364308578,0.120065192,0.148992418,0.964298981,0.049499999999999995,2023,EGBN,12,EGBN,901957945.6800001,0.6831030710459028,903290813.512497,0.6820951053984685,converged,9.215847983902156,1.544137525786441e-20
CNOB.OQ,2017-12-31,0.25979842,0.26779842,0.251514253,22.15799615,23.08167358,58.36078701,32.45839342,21.15270351,22.45083404,60.81200228,33.0279345,32.45839342,33.0279345,5108.442,724776.0,1.460552449,11.04,6.870865716,0.943976043,30.48364,2.426552661,6.489528219,93.51047178,8.538649744,0.141878091,0.069398946,0.900531159,0.008000000000000007,2017,CNOB,12,CNOB,1292819950.0,0.1807393678401161,1293538950.9231086,0.18063890563740362,converged,41.40146065359128,0.0
CNOB.OQ,2018-12-31,-0.330519069,-0.312419069,-0.26435529,21.58687943,22.01597592,51.7377304,29.545507,22.15799615,23.08167358,58.36078701,32.45839342,29.545507,32.45839342,5462.092,728557.0,0.972604513,13.15,7.284292271,0.845040526,28.71092,3.030886603,14.38923359,85.61076641,8.605587146,0.133384242,0.168077383,0.754621196,0.018100000000000005,2018,CNOB,12,CNOB,927315902.0,0.2207305196960492,928031390.7428007,0.22056034204516228,converged,32.388105102702525,2.018217139441327e-230
CNOB.OQ,2019-12-31,0.093885506,0.115285506,0.101361198,20.28455285,20.85974752,46.11800913,26.94891806,21.58687943,22.01597592,51.7377304,29.545507,26.94891806,29.545507,6174.032,629178.0,1.233678712,12.63,6.761549936,0.972655227,28.71092,2.316726858,14.09774274,85.90225726,8.728107388,0.101907149,0.164113764,0.870778347,0.021400000000000002,2019,CNOB,12,CNOB,1291313752.0,0.2500725260519986,1291929608.6377604,0.24995331768023285,converged,30.475270398528547,2.7714706936432723e-204
CNOB.OQ,2020-12-31,-0.153692598,-0.149292598,-0.104567518,18.99807322,27.02174757,49.0778214,31.0708025,20.28455285,20.85974752,46.11800913,26.94891806,31.0708025,26.94891806,7547.339,628602.0,0.860203676,14.0,7.461273194,1.391800056,27.47678,2.611447291,26.58541284,73.41458716,8.92895033,0.083287898,0.362127118,1.102305659,0.004400000000000015,2020,CNOB,12,CNOB,993588614.0,0.5226151021488502,994214456.2271533,0.5222861242333218,converged,13.851063954462552,6.267083274613667e-44
CNOB.OQ,2021-12-31,0.271836168,0.272236168,0.224480655,17.43215031,27.51206455,50.10780633,31.6847943,18.99807322,27.02174757,49.0778214,31.0708025,31.6847943,31.0708025,8129.48,621144.0,1.27730325,13.44,1.457275313,1.299112127,21.9418,2.063858808,10.52666739,81.83512079,9.00325224,0.076406363,0.128632637,1.180572795,0.00040000000000001146,2021,CNOB,12,CNOB,1294272223.9,0.1936498204699649,1294893119.492086,0.19355696622764484,converged,39.38914613300004,0.0
CNOB.OQ,2022-12-31,-0.032146455,-0.017946455,-0.00915059,15.8938172,28.07787684,51.47951583,32.4713372,17.43215031,27.51206455,50.10780633,31.6847943,32.4713372,31.6847943,9644.948,1010877.0,0.889730899,13.02,8.409231619,1.197359685,21.9418,4.635876498,13.10283421,77.40854077,9.174189534,0.104808963,0.169268586,1.057618638,0.014199999999999997,2022,CNOB,12,CNOB,950076007.83,0.2501096846908508,951072631.8125224,0.2498475960746168,converged,27.335705284060367,7.985940676059464e-165
CNOB.OQ,2023-12-31,0.009009437,0.058509437,0.049322484,14.03688525,14.69776534,35.78610952,20.18538612,15.8938172,28.07787684,51.47951583,32.4713372,20.18538612,32.4713372,9855.603,1014524.0,0.798131064,13.28,7.719026739,1.291176933,21.9418,4.853658876,8.966920547,78.49196267,9.195795405,0.102938805,0.114239984,1.18546469,0.049499999999999995,2023,CNOB,12,CNOB,882487930.7,0.5670319441059746,883453458.4238539,0.5664122339705773,converged,11.755585889599802,3.305032683476079e-32
