instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,WACC_CAPM,yyyymm,mkt_rf_x,smb_x,hml_x,rf_x,WACC_FF,year,beta_mkt,beta_smb,beta_hml,n_obs,beta_merge,mkt_rf,smb,hml,rf,factor_merge,weight_sum,kE_FF
CMA.N,2017-12-31,0.266058077,0.274058077,0.203231169,77.56599209,69.2163282,85.30576574,71.89236027,78.58892961,66.19708753,83.6826442,70.2645224,71.89236027,70.2645224,71567.0,4632.0,1.884444629,13.84,8.025168851,1.515698071,0.3117048,0.0270152374,0.2772485124,0.7227514876,11.17838935,0.064722568,0.383601441,1.199098783,0.1035209430006909,201712,1.06,-1.32,0.05,0.09,0.015177943152240282,2017,0.0303436388030373,0.0162593095962686,-0.0015106376083383,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.0,0.013867363044204868
CMA.N,2018-12-31,-0.435550067,-0.417450067,-0.286793964,77.12367301,67.43231928,83.74008542,70.34675514,77.56599209,69.2163282,85.30576574,71.89236027,70.34675514,71.89236027,70818.0,6507.0,1.464785638,13.21,9.008984642,1.376931314,0.3111831,0.03466109076,0.29605402000000003,0.70394598,11.16786848,0.091883419,0.42056355,1.067644122,0.0960366805072117,201812,-9.55,-2.33,-1.94,0.19,0.01863226544142783,2018,0.0140441575682392,0.0039947792597872,0.0060899762580073,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.01642730136773466
CMA.N,2019-12-31,-0.008876923,0.012523077,0.013499018,73.91916113,66.00667415,87.34558316,70.75209137,77.12367301,67.43231928,83.74008542,70.34675514,70.75209137,70.34675514,73402.0,7340.0,1.391477901,12.13,8.546458884,1.563829625,0.3053333,0.0231838649,0.2724582506,0.7275417493999999,11.20370646,0.099997275,0.374491568,1.240990016,0.1058568025415833,201912,2.77,0.76,1.73,0.14,0.019677939734705607,2019,0.0098305976137998,0.0314833883441648,0.0117365109546624,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.021015953472436587
CMA.N,2020-12-31,-0.25890033,-0.25450033,-0.150260972,72.40611765,64.40558159,90.56804338,71.10040384,73.91916113,66.00667415,87.34558316,70.75209137,71.10040384,70.75209137,88129.0,5728.0,1.015398462,13.2,7.637910172,1.689525612,0.2880597,0.023654155929999997,0.3415768602,0.6130178486,11.38655693,0.064995631,0.557205408,1.20965795,0.096642463173808,202012,4.63,5.01,-1.69,0.01,0.004147060760640965,2020,0.0104401036566673,0.0139250824830126,0.024158052170477,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9545947088,-0.0026185404735511782
CMA.N,2021-12-31,0.237267903,0.237667903,0.185510984,75.21471037,61.60142822,87.57195717,70.4196058,72.40611765,64.40558159,90.56804338,71.10040384,70.4196058,71.10040384,94616.0,2796.0,1.515374094,12.35,1.777555029,1.505833564,0.2180157,0.02223963349,0.2059227083,0.7654789318,11.45758187,0.029551027,0.269011595,1.244117475,0.1072334496441268,202112,3.23,-1.62,3.24,0.01,0.007666695591025455,2021,0.0078933709457744,0.0028361411536246,0.0124106808634636,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9714016401000001,0.005337161473593001
CMA.N,2022-12-31,0.010765516,0.024965516,0.027261738,73.61015305,61.6662083,91.07209489,71.56753801,75.21471037,61.60142822,87.57195717,70.4196058,71.56753801,70.4196058,85406.0,6235.0,1.82893978,12.45,8.048005629,1.206881993,0.2161074,0.046397179350000005,0.2665802142,0.7036148469,11.35517163,0.073004239,0.378872355,0.930521531,0.090246682121124,202212,-6.37,-0.76,1.35,0.33,0.0207715007237566,2022,0.0031610241727947,0.0131350835986101,0.0121557358154267,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9701950611,0.01574138219169937
CMA.N,2023-12-31,-0.117245376,-0.067745376,-0.009103919,73.51660185,73.04791623,88.40918043,76.42206733,73.61015305,61.6662083,91.07209489,71.56753801,40.15714145,71.56753801,85834.0,9771.0,1.224424762,13.52,6.360804905,1.334647203,0.2161074,0.04657903345,0.5425075505,0.42678153360000004,11.36017048,0.113836009,1.27115985,0.66850927,0.0724841969097516,202312,4.85,6.29,4.89,0.43,0.040707341239303335,2023,0.0144645274571328,0.0211532899330615,0.0210567891496106,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.9692890841,0.04896834398868201
WBS.N,2016-12-31,0.387865721,0.389865721,0.296378612,21.15270351,32.24857654,73.16695108,42.33539636,18.2821119,36.23998633,72.23651961,43.98018028,42.33539636,43.98018028,26072.529,4017.948,2.07141363,12.7,7.553616551,1.271737757,0.3006297,0.02053720192,0.2214685354,0.7520477422999999,10.16863751,0.154106569,0.294487335,1.05454766,0.0926909346245356,201612,1.81,0.14,3.47,0.03,0.009464773608789216,2016,0.016159499464844,0.0010268227739519,0.0181039853675744,12,both,0.1336,0.0654,0.2281,0.002,both,0.9735162776999999,0.008355582400263333
WBS.N,2017-12-31,0.249119205,0.257119205,0.207016786,22.15799615,39.2571872,67.05902539,43.61281399,21.15270351,32.24857654,73.16695108,42.33539636,43.61281399,42.33539636,26487.645,2546.141,2.021173405,13.4,7.289506468,1.20622745,0.3124385,0.02160936489,0.18541532289999998,0.7944250162000001,10.18443368,0.096125609,0.233395625,1.039426657,0.0936656165200136,201712,1.06,-1.32,0.05,0.09,0.01503980192734449,2017,0.0400790796653851,0.0169963774926126,0.0019121099419119,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9798403391,0.01546394429721423
WBS.N,2018-12-31,-0.390267489,-0.372167489,-0.315098313,51.23173222,43.06951058,75.00222074,51.38873126,22.15799615,39.2571872,67.05902539,43.61281399,51.38873126,43.61281399,27610.315,2634.703,1.65729817,13.4,8.954237828,1.152658312,0.3124385,0.0286329852,0.1240249734,0.8532179592999999,10.22594471,0.09542459,0.145361419,1.047923669,0.0968810248636665,201812,-9.55,-2.33,-1.94,0.19,0.014398560224320673,2018,0.0131077968772236,0.0186841343738672,0.0269093304152905,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.9772429326999998,0.014013873126746498
WBS.N,2019-12-31,0.012087106,0.033487106,0.026691025,52.6256366,53.89122729,78.04036619,58.32668409,51.23173222,43.06951058,75.00222074,51.38873126,58.32668409,51.38873126,30389.344,3529.271,1.603318784,13.55,7.200498566,1.318000681,0.3124385,0.01775810837,0.2827325821,0.6939661787999999,10.3218473,0.116135149,0.407415506,1.029588921,0.0882964440153543,201912,2.77,0.76,1.73,0.14,0.019567667389288536,2019,0.0137485596469067,0.0163184556265983,0.010250373687872,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9766987609,0.023222401851422755
WBS.N,2020-12-31,-0.227974877,-0.223574877,-0.116473905,56.81147715,53.2010319,69.71003321,56.83980207,52.6256366,53.89122729,78.04036619,58.32668409,56.83980207,58.32668409,32590.69,1696.182,1.230547426,13.59,6.506831002,1.622115753,0.2189434,0.01391723813,0.42537643709999995,0.5416431932,10.39178194,0.052044986,0.785344379,1.005403094,0.0823757587031137,202012,4.63,5.01,-1.69,0.01,0.004113679638693321,2020,0.010360744342307,0.0195726076290715,0.0221672605294745,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9670196302999999,-0.0009419971323926767
WBS.N,2021-12-31,0.234054912,0.234454912,0.186024219,57.9536662,64.21745102,68.62819818,62.41180951,56.81147715,53.2010319,69.71003321,56.83980207,62.41180951,56.83980207,34915.599,1248.824,1.535908611,13.64,1.614481969,1.410514413,0.21362380000000003,0.01562151077,0.1936890515,0.7832843712,10.46068897,0.035766936,0.247278075,1.180886743,0.1032162545288513,202112,3.23,-1.62,3.24,0.01,0.0055973745303899555,2021,0.0059074792073837,0.0162199450630127,0.011401331792254,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9769734227,0.004108372271587059
WBS.N,2022-12-31,0.004864252,0.019064252,0.022382609,57.94606669,72.28870564,38.09223098,55.50791725,57.9536662,64.21745102,68.62819818,62.41180951,55.50791725,62.41180951,71277.521,7685.51,1.059868646,13.25,8.393259753,1.252891489,0.21362380000000003,0.04610759429,0.2230031937,0.7499364463,11.17433628,0.107825159,0.29736279,1.015441616,0.0963549535440421,202212,-6.37,-0.76,1.35,0.33,0.019537239849400583,2022,0.0076820242186535,0.0294987253106694,0.0185150101329104,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.97293964,0.015270106035078255
WBS.N,2023-12-31,-0.084358513,-0.034858513,-0.023001891,56.56877801,66.09829709,53.7510366,58.05763782,57.94606669,72.28870564,38.09223098,55.50791725,58.05763782,55.50791725,74945.249,3867.225,1.038760032,13.72,7.998560588,1.341687602,0.2119947,0.050934738289999996,0.1425250215,0.8239707501,11.22451311,0.051600669,0.172973399,1.180747102,0.1078254208054672,202312,4.85,6.29,4.89,0.43,0.04648398290271038,2023,0.009073682604749,0.020681578020489,0.0092409638600814,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.9664957716,0.04947199689149485
EWBC.OQ,2016-12-31,0.370378425,0.372378425,0.34559195,44.44444444,50.46777543,78.21814562,53.9866466,50.26085429,54.41590122,56.5870098,51.44278129,53.9866466,51.44278129,34788.84,918.02,2.137860338,12.4,8.908900319,1.317387929,0.3382159,0.02223254424,0.07489257743,0.9251074226,10.45705192,0.026388348,0.080955547,1.250397752,0.1141659025845799,201612,1.81,0.14,3.47,0.03,0.010328567682653679,2016,0.0223031680531851,-0.0017108551389658,0.02238403577227,12,both,0.1336,0.0654,0.2281,0.002,both,1.00000000003,0.009973611885471953
EWBC.OQ,2017-12-31,0.301077242,0.309077242,0.300800822,51.54142582,56.81775717,80.44040265,60.24360079,44.44444444,50.46777543,78.21814562,53.9866466,60.24360079,53.9866466,37121.563,545.468,2.288564935,12.9,9.586959274,1.461646969,0.33529800000000004,0.0246155084,0.02827464451,0.9717253555,10.52195329,0.014694101,0.029097362,1.43391354,0.1290367492066358,201712,1.06,-1.32,0.05,0.09,0.014666284843373572,2017,0.0277478319123495,0.018676498291776,-0.0122459229908965,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.00000000001,0.014616944655232231
EWBC.OQ,2018-12-31,-0.39191381,-0.37381381,-0.362205934,50.22163121,54.58843345,81.43570953,59.27271842,51.54142582,56.81775717,80.44040265,60.24360079,59.27271842,60.24360079,41042.356,580.645,1.426357418,13.7,11.749029,1.482595615,0.278841,0.03279633466,0.02920476001,0.9707952400000001,10.62235989,0.014147458,0.030083337,1.45111389,0.1305653634525343,201812,-9.55,-2.33,-1.94,0.19,0.015593845206495734,2018,0.0173984606517242,0.0102043856344259,0.0128105551914353,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.00000000001,0.015351447918144377
EWBC.OQ,2019-12-31,0.078397455,0.099797455,0.096695406,61.77378366,53.91774884,82.29267734,62.47429529,50.22163121,54.58843345,81.43570953,59.27271842,62.47429529,59.27271842,44196.096,1126.854,1.413411237,14.4,11.25417457,1.690562161,0.242433313,0.02208943189,0.037345625880000004,0.9626543741,10.69639174,0.025496686,0.038794428,1.642296119,0.1434244751861334,201912,2.77,0.76,1.73,0.14,0.02303243852978996,2019,0.0155593540067055,0.0211467318091882,0.0117865869847906,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.99999999998,0.023276774403926122
EWBC.OQ,2020-12-31,-0.129563346,-0.125163346,-0.082641007,60.48315635,51.03619878,83.39827948,61.22253531,61.77378366,53.91774884,82.29267734,62.47429529,61.22253531,62.47429529,52156.913,1125.36,1.362409251,14.3,9.543085573,1.9768579,0.2424394021,0.02176899056,0.3001830937,0.6998169063,10.86201201,0.02157643,0.428945187,1.492022309,0.1227856260829208,202012,4.63,5.01,-1.69,0.01,0.010047686902566088,2020,0.0170308556583097,0.0201717958746784,0.0081850382399689,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.00728371742215412
EWBC.OQ,2021-12-31,0.245382843,0.245782843,0.236536411,59.52324501,51.27244983,82.96105549,61.3769369,60.48315635,51.03619878,83.39827948,61.22253531,61.3769369,61.22253531,60870.701,701.328,1.912780681,14.1,1.51172846,1.747232302,0.2013018,0.01425589495,0.03944779583,0.9605522042,11.01650724,0.011521602,0.041067831,1.691741813,0.1467472736731991,202112,3.23,-1.62,3.24,0.01,0.0040208894628421185,2021,0.0083202184471964,0.0180911011441295,0.0078796333653422,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.00000000003,0.0037184138722637537
EWBC.OQ,2022-12-31,-0.072928655,-0.058728655,-0.049618752,49.44131419,46.1414184,81.68822117,55.76393719,59.52324501,51.27244983,82.96105549,61.3769369,55.76393719,61.3769369,64112.15,452.4,1.552057686,14.0,9.806852946,1.397163507,0.1736085,0.04810552351,0.09250261856,0.9074973814,11.06838917,0.007056385,0.101931554,1.288616425,0.1196568258247164,202212,-6.37,-0.76,1.35,0.33,0.01834894457792597,2022,0.0038817696529761,0.0198609445083084,0.0162298568013106,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.99999999996,0.01616709444592051
WTFC.OQ,2016-12-31,0.347050945,0.349050945,0.269201137,21.15270351,25.92301647,62.67207053,35.41976156,18.2821119,26.74515979,42.51021242,28.56927573,35.41976156,28.56927573,25668.553,808.854,1.540268532,11.9,6.371364663,0.919421476,0.3856374,0.02261609292,0.168632351,0.7645247247,10.1530219,0.031511476,0.220571481,0.809698526,0.0744832324048094,201612,1.81,0.14,3.47,0.03,0.008259066181709898,2016,0.0089489486651415,0.0153707153162979,0.0155077850828006,12,both,0.1336,0.0654,0.2281,0.002,both,0.9331570757000001,0.007738150100735603
WTFC.OQ,2017-12-31,0.227809395,0.235809395,0.202234063,22.15799615,26.4841092,45.11210249,29.37647506,21.15270351,25.92301647,62.67207053,35.41976156,29.37647506,35.41976156,27915.97,1218.44,1.616392953,12.0,6.065299788,0.818506799,0.3826971,0.022220151889999998,0.1253549369,0.8503250014,10.23695421,0.043646701,0.14742003,0.750233446,0.0759489647321839,201712,1.06,-1.32,0.05,0.09,0.011253784029979157,2017,0.0186972077442768,0.013065258812866,0.0008785693763099,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9756799383,0.011212589274087553
WTFC.OQ,2018-12-31,-0.335027682,-0.316927682,-0.264860909,21.58687943,30.86978512,69.54585832,40.34792241,22.15799615,26.4841092,45.11210249,29.37647506,40.34792241,29.37647506,31244.849,1212.957,1.193462208,8.0,7.871492926,0.960227067,0.37739960000000006,0.02767353543,0.13493893140000002,0.8430498872,10.34960981,0.038821023,0.160060435,0.873208607,0.0842827866884941,201812,-9.55,-2.33,-1.94,0.19,0.015595829025490601,2018,0.0130281580597464,0.012142180397617,0.011203342868799,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.9779888186,0.015741525609503804
WTFC.OQ,2019-12-31,0.049635513,0.071035513,0.056159439,33.740097,48.05943286,73.72963713,52.31774642,21.58687943,30.86978512,69.54585832,40.34792241,52.31774642,40.34792241,36620.583,1782.705,1.149547023,8.0,6.838959455,1.109636245,0.3766084,0.020843678570000003,0.2250073834,0.7494243627999999,10.50836574,0.04868041,0.300240284,0.934692416,0.0836176165117241,201912,2.77,0.76,1.73,0.14,0.020602450842508287,2019,0.0127783537422903,0.0093177915410907,0.0082456427851405,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9744317462,0.023589779838697016
WTFC.OQ,2020-12-31,-0.227147789,-0.222747789,-0.127026328,33.15534139,49.55381952,64.33200039,49.77686124,33.740097,48.05943286,73.72963713,52.31774642,49.77686124,52.31774642,45080.768,2437.429,0.936427993,12.6,7.196416834,1.590684779,0.3586361,0.0212622705,0.30569833939999996,0.588984931,10.716211,0.054068045,0.51902574,1.193415432,0.0874205667005725,202012,4.63,5.01,-1.69,0.01,0.003369119084650591,2020,0.0114605679371504,0.0140227670944893,0.0220154787671947,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.8946832704000001,-0.0013576648699989199
WTFC.OQ,2021-12-31,0.270601136,0.271001136,0.203640994,34.42497202,42.96886037,74.48777937,50.57512164,33.15534139,49.55381952,64.33200039,49.77686124,50.57512164,49.77686124,50142.143,2425.711,1.268089609,11.6,1.977474893,1.474942883,0.25912050000000003,0.02093165532,0.1929828847,0.7403963324,10.82261711,0.048376692,0.260648083,1.236218236,0.1016475976510881,202112,3.23,-1.62,3.24,0.01,0.007028786357658221,2021,0.0097130449481741,0.0032817196389768,0.0112171487061021,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9333792171,0.005451188204262205
WTFC.OQ,2022-12-31,0.023097999,0.037297999,0.03410902,32.35203205,46.62868759,70.8650429,51.02856277,34.42497202,42.96886037,74.48777937,50.57512164,51.02856277,50.57512164,52949.649,3603.643,1.171969304,11.9,8.314205679,1.187196025,0.25912050000000003,0.043992437520000004,0.17498671770000002,0.7615867264,10.87709672,0.06805792,0.229765976,1.014498978,0.0918416519248515,202212,-6.37,-0.76,1.35,0.33,0.018061276436857312,2022,0.0035769651260197,0.0212883607782616,0.0165966376808293,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9365734441,0.016226540293920677
WTFC.OQ,2023-12-31,-0.021577696,0.027922304,0.027826482,41.11469357,50.38667933,63.92275955,50.73591093,32.35203205,46.62868759,70.8650429,51.02856277,50.73591093,51.02856277,56259.934,3663.316,1.139024804,12.1,7.360471071,1.21201653,0.25912050000000003,0.04871373024,0.2096455359,0.7255907087,10.93773791,0.065114118,0.288930844,0.998314413,0.0908939944645321,202312,4.85,6.29,4.89,0.43,0.04384317473132285,2023,0.0089092378425895,0.0140474680631524,0.0068600493211039,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.9352362446,0.04999630838700094
VLY.OQ,2016-12-31,0.317628162,0.319628162,0.153577999,21.15270351,26.335553,79.71700796,41.76055715,18.2821119,27.8407167,79.74468954,42.51708372,41.76055715,42.51708372,22864.439,2556.443,1.354520672,12.15,4.597733048,0.84192284,0.2625405,0.025647323110000002,0.5306722751,0.44908726379999997,10.0373381,0.111808691,1.181668504,0.44988145,0.0499764578515926,201612,1.81,0.14,3.47,0.03,0.012688331494984174,2016,0.0087834646618217,0.0064794891538553,0.0101115935547821,12,both,0.1336,0.0654,0.2281,0.002,both,0.9797595389,0.005903683959327313
VLY.OQ,2017-12-31,0.23779613,0.24579613,0.119913349,24.17324669,43.5914859,80.955159,51.05543033,21.15270351,26.335553,79.71700796,41.76055715,51.05543033,41.76055715,24002.306,3106.221,1.277113713,12.61,4.610379776,0.901566526,0.2625405,0.02649707136,0.5244285457,0.4461654611,10.08590519,0.129413441,1.175412692,0.48294259,0.0517899178787163,201712,1.06,-1.32,0.05,0.09,0.017754124257134487,2017,0.0372155649366614,0.0237239535194382,-0.0155257848840356,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9705940068,0.016824519154551423
VLY.OQ,2018-12-31,-0.308474042,-0.290374042,-0.11187312,23.52538211,52.11760297,75.41083722,53.27737686,24.17324669,43.5914859,80.955159,51.05543033,53.27737686,51.05543033,31863.088,3828.552,0.937068224,11.34,6.150803383,1.159962204,0.2625405,0.03152787974,0.5468167057,0.4290566066,10.3692035,0.120156339,1.27446285,0.597960354,0.0604237401325709,201812,-9.55,-2.33,-1.94,0.19,0.019475580463133038,2018,0.0172460208160547,0.0082363805734339,0.0093357030855643,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.9758733123,0.01575969165099187
VLY.OQ,2019-12-31,0.091610204,0.113010204,0.060463515,23.07373443,44.03405076,73.86436364,48.83370224,23.52538211,52.11760297,75.41083722,53.27737686,48.83370224,53.27737686,37436.02,3273.213,1.106130287,11.72,5.459144755,1.254211354,0.2139536,0.022469202410000003,0.519832638,0.45378482529999997,10.53038862,0.087434856,1.145548747,0.659953382,0.062634688996282,201912,2.77,0.76,1.73,0.14,0.01955885380135676,2019,0.0097840971308164,0.0129911806371779,0.0048062646901351,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9736174633,0.02286911019711971
VLY.OQ,2020-12-31,-0.180569314,-0.176169314,-0.058628495,21.88863295,39.36185572,77.78541915,47.94247193,23.07373443,44.03405076,73.86436364,48.83370224,47.94247193,48.83370224,40686.076,3501.115,0.898502915,12.64,4.577147985,1.306666536,0.2795184,0.01870731523,0.5931587985,0.37817739959999996,10.6136412,0.086051921,1.568467072,0.613443588,0.0539307029194022,202012,4.63,5.01,-1.69,0.01,0.009109783459973791,2020,0.0092824236053545,0.0147634739093676,0.0119723245247312,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9713361980999999,0.0029484184426894038
