Bank,Year,equity_vol
FGBI.OQ,2023,0.4059828625954474
FHN.N,2023,0.6294036929490706
FISI.OQ,2023,0.45768819799567206
FITB.OQ,2023,0.4713467622711092
FLG.N,2023,0.4489571901257521
FLIC.OQ,2023,0.44859993701296025
FMBH.OQ,2023,0.38829213348590574
FMNB.OQ,2023,0.3068505978463052
FNB.N,2023,0.34739189957516936
FNLC.OQ,2023,0.24012898420811743
FNWB.OQ,2023,0.37110616425039183
FRBA.OQ,2023,0.4380896574471811
FRBKQ.PK,2023,1.3433220232371146
FRCB.PK,2023,2.975429915565291
FRME.OQ,2023,0.41124364732496044
FRST.OQ,2023,0.47747835763618335
FSBW.OQ,2023,0.3141214684733484
FULT.OQ,2023,0.41577881538765965
FUNC.OQ,2023,0.45016971084696605
GABC.OQ,2023,0.281698567708627
GBCI.N,2023,0.4278554470479348
GSBC.OQ,2023,0.27509271636118077
HAFC.OQ,2023,0.48819624046610127
HBAN.OQ,2023,0.4273987425785644
HBCP.OQ,2023,0.30254823984411505
HBNC.OQ,2023,0.5835590566805618
HFWA.OQ,2023,0.4360687200503396
HIFS.OQ,2023,0.43718674009954656
HMST.OQ,2023,1.2550565184903768
HOMB.N,2023,0.2510165823649004
HOPE.OQ,2023,0.5198200698752536
HTBK.OQ,2023,0.4742969662168574
HTH.N,2023,0.28273301019294844
HWBK.OQ,2023,0.4010086231585978
HWC.OQ,2023,0.4513892484072558
IBCP.OQ,2023,0.41791368163484544
IBOC.OQ,2023,0.30259647444018867
INBK.OQ,2023,0.855962492404363
INDB.OQ,2023,0.568245731161259
ISTR.OQ,2023,0.6564909563688436
JPM.N,2023,0.23751013171274252
KEY.N,2023,0.6130608835307424
LARK.OQ,2023,0.3035974269000444
LCNB.OQ,2023,0.3354014512550241
LKFN.OQ,2023,0.382436767444063
MBWM.OQ,2023,0.394585541631537
MFIN.OQ,2023,0.6255203998535426
MOFG.OQ,2023,0.47444712741284945
MPB.OQ,2023,0.3397411508179871
MTB.N,2023,0.37533085195086663
NBHC.N,2023,0.33597546824442437
NBTB.OQ,2023,0.36793173416197267
NFBK.OQ,2023,0.4928462025169663
NKSH.OQ,2023,0.41887632099739724
NRIM.OQ,2023,0.4885882534430625
NWBI.OQ,2023,0.31726008716926524
NWFL.OQ,2023,0.4166743358914729
OCFC.OQ,2023,0.5321538100612093
ONB.OQ,2023,0.4059283800045914
OPOF.OQ,2023,0.5185052510667104
ORRF.OQ,2023,0.41199124265491754
OSBC.OQ,2023,0.3745088069077903
OVBC.OQ,2023,0.12180654651428616
OVLY.OQ,2023,0.3221394248229357
OZK.OQ,2023,0.4584165895261239
PB.N,2023,0.314197811661866
PEBK.OQ,2023,0.5486472390433116
PEBO.OQ,2023,0.28976879249286774
PFBC.OQ,2023,0.4508316953631493
PFIS.OQ,2023,0.2852947552430693
PFS.N,2023,0.3923897903470462
PGC.OQ,2023,0.3568407911128793
PKBK.OQ,2023,0.321540849988902
PLBC.OQ,2023,0.3946243781147123
PNC.N,2023,0.39402255792865826
PNFP.OQ,2023,0.5781109166496482
PPBI.OQ,2023,0.5815142850943978
PRK.A,2023,0.3434958848416671
PVBC.OQ,2023,0.41508525204372976
PWOD.OQ,2023,0.2890431884149907
QCRH.OQ,2023,0.3988199103353332
RBCAA.OQ,2023,0.24600278449160828
RF.N,2023,0.4188518878853587
SBCF.OQ,2023,0.42639993751653466
SBFG.OQ,2023,0.27039892063835974
SBNY.PK,2023,31.167410160794198
SBSI.N,2023,0.4154058659359649
SFNC.OQ,2023,0.46478773910483934
SFST.OQ,2023,0.5112503400172623
SHBI.OQ,2023,0.3727188974000894
SNV.N,2023,0.49918193631657454
SRCE.OQ,2023,0.2836561389318144
STBA.OQ,2023,0.37860484772181385
SYBT.OQ,2023,0.35656116490858486
TBBK.OQ,2023,0.37815333847327604
TCBI.OQ,2023,0.44795733818802597
TCBK.OQ,2023,0.40628748463884035
TFC.N,2023,0.4235433079926048
TFIN.OQ,2023,0.36649465913048257
THFF.OQ,2023,0.3300152270040922
TMP.A,2023,0.314201878374958
TOWN.OQ,2023,0.2755629671251461
TRMK.OQ,2023,0.4883188656331241
TRST.OQ,2023,0.28735604157400607
UBFO.OQ,2023,0.2668416709732627
UBSI.OQ,2023,0.3525697873077791
UCB.N,2023,0.41433356409020283
UMBF.OQ,2023,0.5248898856327474
UNB.OQ,2023,0.2917170897033472
UNTY.OQ,2023,0.2785704928808843
USB.N,2023,0.49456482446269345
UVSP.OQ,2023,0.3699009014576607
VBTX.OQ,2023,0.4952733169233726
VLY.OQ,2023,0.5590026042848574
WABC.OQ,2023,0.43373608697807947
WAL.N,2023,0.860152376412773
WASH.OQ,2023,0.4914221409682945
WBS.N,2023,0.48594699429492266
WFC.N,2023,0.34218463852851577
WNEB.OQ,2023,0.42036777688321847
WSBC.OQ,2023,0.3493920109438354
WSBF.OQ,2023,0.31377164785002737
WSFS.OQ,2023,0.43638439775221044
WTBA.OQ,2023,0.3682713836328357
WTFC.OQ,2023,0.38924102222002
ZION.OQ,2023,0.7055352778404246
