symbol,year,fiscal_date,shares_outstanding,dec_price,market_cap
MFIN,2019,2019-09-30,23236500,6.4,
MFIN,2019,2019-10-31,23236500,6.84,
MFIN,2019,2019-11-30,23236500,6.37,
MFIN,2019,2019-12-31,23236500,7.27,
MFIN,2020,2020-01-31,23236500,6.89,
MFIN,2020,2020-02-29,23236500,5.91,
MFIN,2020,2020-03-31,23236500,1.86,
MFIN,2020,2020-04-30,23236500,2.88,
MFIN,2020,2020-05-31,23236500,2.33,
MFIN,2020,2020-06-30,23236500,2.65,
MFIN,2020,2020-07-31,23236500,3.29,
MFIN,2020,2020-08-31,23236500,2.71,
MFIN,2020,2020-09-30,23236500,2.5,
MFIN,2020,2020-10-31,23236500,2.63,
MFIN,2020,2020-11-30,23236500,5.31,
MFIN,2020,2020-12-31,23236500,4.9,
MFIN,2021,2021-01-31,25173386,6.85,
MFIN,2021,2021-02-28,25173386,6.93,
MFIN,2021,2021-03-31,25173386,7.05,
MFIN,2021,2021-04-30,25173386,8.55,
MFIN,2021,2021-05-31,25173386,9.18,
MFIN,2021,2021-06-30,25173386,8.86,
MFIN,2021,2021-07-31,25173386,8.58,
MFIN,2021,2021-08-31,25173386,8.53,
MFIN,2021,2021-09-30,25173386,7.84,
MFIN,2021,2021-10-31,25173386,8.57,
MFIN,2021,2021-11-30,25173386,7.9,
MFIN,2021,2021-12-31,25173386,5.8,
MFIN,2022,2022-01-31,23061673,7.34,
MFIN,2022,2022-02-28,23061673,8.63,
MFIN,2022,2022-03-31,23061673,8.5,
MFIN,2022,2022-04-30,23061673,7.83,
MFIN,2022,2022-05-31,23061673,7.74,
MFIN,2022,2022-06-30,23061673,6.4,
MFIN,2022,2022-07-31,23061673,6.805,
MFIN,2022,2022-08-31,23061673,7.96,
MFIN,2022,2022-09-30,23061673,7.02,
MFIN,2022,2022-10-31,23061673,7.42,
MFIN,2022,2022-11-30,23061673,7.45,
MFIN,2022,2022-12-31,23061673,7.14,
MFIN,2023,2023-01-31,23449646,8.54,
MFIN,2023,2023-02-28,23449646,8.45,
MFIN,2023,2023-03-31,23449646,7.67,
MFIN,2023,2023-04-30,23449646,5.94,
MFIN,2023,2023-05-31,23449646,6.34,
MFIN,2023,2023-06-30,23449646,7.91,
MFIN,2023,2023-07-31,23449646,9.96,
MFIN,2023,2023-08-31,23449646,8.4,
MFIN,2023,2023-09-30,23449646,7.02,
MFIN,2023,2023-10-31,23449646,7.29,
MFIN,2023,2023-11-30,23449646,9.53,
MFIN,2023,2023-12-31,23449646,9.85,
MOFG,2016,2016-01-31,20817000,28.15,
MOFG,2016,2016-02-29,20817000,26.06,
MOFG,2016,2016-03-31,20817000,27.45,
MOFG,2016,2016-04-30,20817000,28.36,
MOFG,2016,2016-05-31,20817000,29.11,
MOFG,2016,2016-06-30,20817000,28.56,
MOFG,2016,2016-07-31,20817000,28.95,
MOFG,2016,2016-08-31,20817000,29.82,
MOFG,2016,2016-09-30,20817000,30.37,
MOFG,2016,2016-10-31,20817000,29.08,
MOFG,2016,2016-11-30,20817000,33.49,
MOFG,2016,2016-12-31,20817000,37.6,
MOFG,2017,2017-01-31,20817000,35.31,
MOFG,2017,2017-02-28,20817000,36.47,
MOFG,2017,2017-03-31,20817000,34.29,
MOFG,2017,2017-04-30,20817000,34.7,
MOFG,2017,2017-05-31,20817000,34.63,
MOFG,2017,2017-06-30,20817000,33.89,
MOFG,2017,2017-07-31,20817000,34.42,
MOFG,2017,2017-08-31,20817000,32.88,
MOFG,2017,2017-09-30,20817000,33.76,
MOFG,2017,2017-10-31,20817000,35.21,
MOFG,2017,2017-11-30,20817000,36.37,
MOFG,2017,2017-12-31,20817000,33.53,
MOFG,2018,2018-01-31,20817000,33.08,
MOFG,2018,2018-02-28,20817000,31.82,
MOFG,2018,2018-03-31,20817000,33.29,
MOFG,2018,2018-04-30,20817000,32.27,
MOFG,2018,2018-05-31,20817000,33.33,
MOFG,2018,2018-06-30,20817000,33.78,
MOFG,2018,2018-07-31,20817000,32.16,
MOFG,2018,2018-08-31,20817000,33.54,
MOFG,2018,2018-09-30,20817000,33.31,
MOFG,2018,2018-10-31,20817000,28.81,
MOFG,2018,2018-11-30,20817000,28.74,
MOFG,2018,2018-12-31,20817000,24.83,
MOFG,2019,2019-01-31,20817000,27.71,
MOFG,2019,2019-02-28,20817000,31.09,
MOFG,2019,2019-03-31,20817000,27.25,
MOFG,2019,2019-04-30,20817000,28.18,
MOFG,2019,2019-05-31,20817000,27.84,
MOFG,2019,2019-06-30,20817000,27.96,
MOFG,2019,2019-07-31,20817000,31.07,
MOFG,2019,2019-08-31,20817000,28.97,
MOFG,2019,2019-09-30,20817000,30.52,
MOFG,2019,2019-10-31,20817000,32.595,
MOFG,2019,2019-11-30,20817000,34.0,
MOFG,2019,2019-12-31,20817000,36.23,
MOFG,2020,2020-01-31,20817000,32.34,
MOFG,2020,2020-02-29,20817000,28.73,
MOFG,2020,2020-03-31,20817000,20.94,
MOFG,2020,2020-04-30,20817000,20.87,
MOFG,2020,2020-05-31,20817000,19.19,
MOFG,2020,2020-06-30,20817000,20.0,
MOFG,2020,2020-07-31,20817000,18.08,
MOFG,2020,2020-08-31,20817000,18.99,
MOFG,2020,2020-09-30,20817000,17.87,
MOFG,2020,2020-10-31,20817000,20.15,
MOFG,2020,2020-11-30,20817000,23.26,
MOFG,2020,2020-12-31,20817000,24.5,
MOFG,2021,2021-01-31,15671147,24.59,
MOFG,2021,2021-02-28,15671147,27.44,
MOFG,2021,2021-03-31,15671147,30.97,
MOFG,2021,2021-04-30,15671147,31.56,
MOFG,2021,2021-05-31,15671147,31.54,
MOFG,2021,2021-06-30,15671147,28.77,
MOFG,2021,2021-07-31,15671147,29.13,
MOFG,2021,2021-08-31,15671147,29.36,
MOFG,2021,2021-09-30,15671147,30.16,
MOFG,2021,2021-10-31,15671147,31.35,
MOFG,2021,2021-11-30,15671147,30.8,
MOFG,2021,2021-12-31,15671147,32.37,
MOFG,2022,2022-01-31,15623977,31.93,
MOFG,2022,2022-02-28,15623977,30.19,
MOFG,2022,2022-03-31,15623977,33.1,
MOFG,2022,2022-04-30,15623977,29.88,
MOFG,2022,2022-05-31,15623977,30.43,
MOFG,2022,2022-06-30,15623977,29.72,
MOFG,2022,2022-07-31,15623977,31.21,
MOFG,2022,2022-08-31,15623977,30.5,
MOFG,2022,2022-09-30,15623977,27.29,
MOFG,2022,2022-10-31,15623977,33.6,
MOFG,2022,2022-11-30,15623977,34.89,
MOFG,2022,2022-12-31,15623977,31.75,
MOFG,2023,2023-01-31,15694306,31.15,
MOFG,2023,2023-02-28,15694306,30.04,
MOFG,2023,2023-03-31,15694306,24.42,
MOFG,2023,2023-04-30,15694306,20.7,
MOFG,2023,2023-05-31,15694306,18.88,
MOFG,2023,2023-06-30,15694306,21.37,
MOFG,2023,2023-07-31,15694306,24.53,
MOFG,2023,2023-08-31,15694306,21.36,
MOFG,2023,2023-09-30,15694306,20.33,
MOFG,2023,2023-10-31,15694306,19.92,
MOFG,2023,2023-11-30,15694306,21.06,
MOFG,2023,2023-12-31,15694306,26.91,
MPB,2016,2016-01-31,22963500,15.211145,
MPB,2016,2016-02-29,22963500,14.669399,
MPB,2016,2016-03-31,22963500,14.52172,
MPB,2016,2016-04-30,22963500,15.309339,
MPB,2016,2016-05-31,22963500,15.653922,
MPB,2016,2016-06-30,22963500,15.663767,
MPB,2016,2016-07-31,22963500,16.293862,
MPB,2016,2016-08-31,22963500,18.499195,
MPB,2016,2016-09-30,22963500,18.341671,
MPB,2016,2016-10-31,22963500,18.213683,
MPB,2016,2016-11-30,22963500,21.905646,
MPB,2016,2016-12-31,22963500,23.480273,
MPB,2017,2017-01-31,22963500,24.468916,
MPB,2017,2017-02-28,22963500,28.126895,
MPB,2017,2017-03-31,22963500,26.545066,
MPB,2017,2017-04-30,22963500,27.335981,
MPB,2017,2017-05-31,22963500,26.792227,
MPB,2017,2017-06-30,22963500,27.138252,
MPB,2017,2017-07-31,22963500,26.693363,
MPB,2017,2017-08-31,22963500,29.263835,
MPB,2017,2017-09-30,22963500,29.066106,
MPB,2017,2017-10-31,22963500,29.115538,
MPB,2017,2017-11-30,22963500,33.119543,
MPB,2017,2017-12-31,22963500,34.16182,
MPB,2018,2018-01-31,22963500,32.773531,
MPB,2018,2018-02-28,22963500,31.732315,
MPB,2018,2018-03-31,22963500,31.732315,
MPB,2018,2018-04-30,22963500,36.045926,
MPB,2018,2018-05-31,22963500,35.599691,
MPB,2018,2018-06-30,22963500,34.608056,
MPB,2018,2018-07-31,22963500,32.525623,
MPB,2018,2018-08-31,22963500,30.195281,
MPB,2018,2018-09-30,22963500,28.906155,
MPB,2018,2018-10-31,22963500,26.536148,
MPB,2018,2018-11-30,22963500,25.970916,
MPB,2018,2018-12-31,22963500,22.827434,
MPB,2019,2019-01-31,22963500,22.956346,
MPB,2019,2019-02-28,22963500,24.388887,
MPB,2019,2019-03-31,22963500,24.398846,
MPB,2019,2019-04-30,22963500,24.279342,
MPB,2019,2019-05-31,22963500,23.90091,
MPB,2019,2019-06-30,22963500,24.846988,
MPB,2019,2019-07-31,22963500,25.942447,
MPB,2019,2019-08-31,22963500,24.149878,
MPB,2019,2019-09-30,22963500,25.524181,
MPB,2019,2019-10-31,22963500,25.394717,
MPB,2019,2019-11-30,22963500,26.858648,
MPB,2019,2019-12-31,22963500,28.681093,
MPB,2020,2020-01-31,22963500,23.90091,
MPB,2020,2020-02-29,22963500,21.225865,
MPB,2020,2020-03-31,22963500,20.207981,
MPB,2020,2020-04-30,22963500,19.55933,
MPB,2020,2020-05-31,22963500,18.621281,
MPB,2020,2020-06-30,22963500,18.391758,
MPB,2020,2020-07-31,22963500,19.180119,
MPB,2020,2020-08-31,22963500,19.200077,
MPB,2020,2020-09-30,22963500,17.274082,
MPB,2020,2020-10-31,22963500,19.509434,
MPB,2020,2020-11-30,22963500,23.191777,
MPB,2020,2020-12-31,22963500,21.854558,
MPB,2021,2021-01-31,15957830,21.76,
MPB,2021,2021-02-28,15957830,23.52,
MPB,2021,2021-03-31,15957830,26.81,
MPB,2021,2021-04-30,15957830,26.99,
MPB,2021,2021-05-31,15957830,28.2,
MPB,2021,2021-06-30,15957830,27.45,
MPB,2021,2021-07-31,15957830,26.05,
MPB,2021,2021-08-31,15957830,26.59,
MPB,2021,2021-09-30,15957830,27.55,
MPB,2021,2021-10-31,15957830,28.02,
MPB,2021,2021-11-30,15957830,31.46,
MPB,2021,2021-12-31,15957830,31.74,
MPB,2022,2022-01-31,15886143,29.85,
MPB,2022,2022-02-28,15886143,27.99,
MPB,2022,2022-03-31,15886143,26.81,
MPB,2022,2022-04-30,15886143,25.83,
MPB,2022,2022-05-31,15886143,27.47,
MPB,2022,2022-06-30,15886143,26.97,
MPB,2022,2022-07-31,15886143,28.68,
MPB,2022,2022-08-31,15886143,29.09,
MPB,2022,2022-09-30,15886143,28.73,
MPB,2022,2022-10-31,15886143,34.18,
MPB,2022,2022-11-30,15886143,33.0,
MPB,2022,2022-12-31,15886143,29.97,
MPB,2023,2023-01-31,16573707,31.47,
MPB,2023,2023-02-28,16573707,30.6,
MPB,2023,2023-03-31,16573707,25.61,
MPB,2023,2023-04-30,16573707,22.62,
MPB,2023,2023-05-31,16573707,22.18,
MPB,2023,2023-06-30,16573707,22.08,
MPB,2023,2023-07-31,16573707,23.5,
MPB,2023,2023-08-31,16573707,21.89,
MPB,2023,2023-09-30,16573707,20.13,
MPB,2023,2023-10-31,16573707,19.06,
MPB,2023,2023-11-30,16573707,20.12,
MPB,2023,2023-12-31,16573707,24.28,
MTB,2016,2016-01-31,160516000,110.18,
MTB,2016,2016-02-29,160516000,102.55,
MTB,2016,2016-03-31,160516000,111.0,
MTB,2016,2016-04-30,160516000,118.32,
MTB,2016,2016-05-31,160516000,119.5,
MTB,2016,2016-06-30,160516000,118.23,
MTB,2016,2016-07-31,160516000,114.56,
MTB,2016,2016-08-31,160516000,118.33,
MTB,2016,2016-09-30,160516000,116.1,
MTB,2016,2016-10-31,160516000,122.73,
MTB,2016,2016-11-30,160516000,143.94,
MTB,2016,2016-12-31,160516000,156.43,
MTB,2017,2017-01-31,160516000,162.57,
MTB,2017,2017-02-28,160516000,166.97,
MTB,2017,2017-03-31,160516000,154.73,
MTB,2017,2017-04-30,160516000,155.41,
MTB,2017,2017-05-31,160516000,156.47,
MTB,2017,2017-06-30,160516000,161.95,
MTB,2017,2017-07-31,160516000,163.15,
MTB,2017,2017-08-31,160516000,147.86,
MTB,2017,2017-09-30,160516000,161.04,
MTB,2017,2017-10-31,160516000,166.77,
MTB,2017,2017-11-30,160516000,168.95,
MTB,2017,2017-12-31,160516000,170.99,
MTB,2018,2018-01-31,160516000,190.78,
MTB,2018,2018-02-28,160516000,189.84,
MTB,2018,2018-03-31,160516000,184.36,
MTB,2018,2018-04-30,160516000,182.27,
MTB,2018,2018-05-31,160516000,172.08,
MTB,2018,2018-06-30,160516000,170.15,
MTB,2018,2018-07-31,160516000,173.35,
MTB,2018,2018-08-31,160516000,177.15,
MTB,2018,2018-09-30,160516000,164.54,
MTB,2018,2018-10-31,160516000,165.41,
MTB,2018,2018-11-30,160516000,169.01,
MTB,2018,2018-12-31,160516000,143.13,
MTB,2019,2019-01-31,160516000,164.54,
MTB,2019,2019-02-28,160516000,173.06,
MTB,2019,2019-03-31,160516000,157.02,
MTB,2019,2019-04-30,160516000,170.07,
MTB,2019,2019-05-31,160516000,159.6,
MTB,2019,2019-06-30,160516000,170.07,
MTB,2019,2019-07-31,160516000,164.25,
MTB,2019,2019-08-31,160516000,146.21,
MTB,2019,2019-09-30,160516000,157.97,
MTB,2019,2019-10-31,160516000,156.53,
MTB,2019,2019-11-30,160516000,164.74,
MTB,2019,2019-12-31,160516000,169.75,
MTB,2020,2020-01-31,160516000,168.52,
MTB,2020,2020-02-29,160516000,140.38,
MTB,2020,2020-03-31,160516000,103.43,
MTB,2020,2020-04-30,160516000,112.08,
MTB,2020,2020-05-31,160516000,105.66,
MTB,2020,2020-06-30,160516000,103.97,
MTB,2020,2020-07-31,160516000,105.95,
MTB,2020,2020-08-31,160516000,103.26,
MTB,2020,2020-09-30,160516000,92.09,
MTB,2020,2020-10-31,160516000,103.58,
MTB,2020,2020-11-30,160516000,116.49,
MTB,2020,2020-12-31,160516000,127.3,
MTB,2021,2021-01-31,128689053,132.47,
MTB,2021,2021-02-28,128689053,150.94,
MTB,2021,2021-03-31,128689053,151.61,
MTB,2021,2021-04-30,128689053,157.69,
MTB,2021,2021-05-31,128689053,160.69,
MTB,2021,2021-06-30,128689053,145.31,
MTB,2021,2021-07-31,128689053,133.85,
MTB,2021,2021-08-31,128689053,140.01,
MTB,2021,2021-09-30,128689053,149.34,
MTB,2021,2021-10-31,128689053,147.12,
MTB,2021,2021-11-30,128689053,146.61,
MTB,2021,2021-12-31,128689053,153.58,
MTB,2022,2022-01-31,169285391,169.38,
MTB,2022,2022-02-28,169285391,182.23,
MTB,2022,2022-03-31,169285391,169.5,
MTB,2022,2022-04-30,169285391,166.64,
MTB,2022,2022-05-31,169285391,179.97,
MTB,2022,2022-06-30,169285391,159.39,
MTB,2022,2022-07-31,169285391,177.45,
MTB,2022,2022-08-31,169285391,181.78,
MTB,2022,2022-09-30,169285391,176.32,
MTB,2022,2022-10-31,169285391,168.37,
MTB,2022,2022-11-30,169285391,170.02,
MTB,2022,2022-12-31,169285391,145.06,
MTB,2023,2023-01-31,166136481,156.0,
MTB,2023,2023-02-28,166136481,155.29,
MTB,2023,2023-03-31,166136481,119.57,
MTB,2023,2023-04-30,166136481,125.8,
MTB,2023,2023-05-31,166136481,119.16,
MTB,2023,2023-06-30,166136481,123.76,
MTB,2023,2023-07-31,166136481,139.86,
MTB,2023,2023-08-31,166136481,125.05,
MTB,2023,2023-09-30,166136481,126.45,
MTB,2023,2023-10-31,166136481,112.75,
MTB,2023,2023-11-30,166136481,128.17,
MTB,2023,2023-12-31,166136481,137.08,
NBHC,2016,2016-01-31,38094300,19.69,
NBHC,2016,2016-02-29,38094300,19.34,
NBHC,2016,2016-03-31,38094300,20.39,
NBHC,2016,2016-04-30,38094300,19.99,
NBHC,2016,2016-05-31,38094300,21.25,
NBHC,2016,2016-06-30,38094300,20.36,
NBHC,2016,2016-07-31,38094300,20.03,
NBHC,2016,2016-08-31,38094300,23.94,
NBHC,2016,2016-09-30,38094300,23.37,
NBHC,2016,2016-10-31,38094300,24.34,
NBHC,2016,2016-11-30,38094300,27.2,
NBHC,2016,2016-12-31,38094300,31.89,
NBHC,2017,2017-01-31,38094300,32.5,
NBHC,2017,2017-02-28,38094300,32.99,
NBHC,2017,2017-03-31,38094300,32.5,
NBHC,2017,2017-04-30,38094300,31.57,
NBHC,2017,2017-05-31,38094300,30.52,
NBHC,2017,2017-06-30,38094300,33.11,
NBHC,2017,2017-07-31,38094300,34.13,
NBHC,2017,2017-08-31,38094300,32.18,
NBHC,2017,2017-09-30,38094300,35.69,
NBHC,2017,2017-10-31,38094300,32.82,
NBHC,2017,2017-11-30,38094300,33.93,
NBHC,2017,2017-12-31,38094300,32.43,
NBHC,2018,2018-01-31,38094300,33.24,
NBHC,2018,2018-02-28,38094300,32.59,
NBHC,2018,2018-03-31,38094300,33.25,
NBHC,2018,2018-04-30,38094300,35.18,
NBHC,2018,2018-05-31,38094300,38.94,
NBHC,2018,2018-06-30,38094300,38.59,
NBHC,2018,2018-07-31,38094300,39.58,
NBHC,2018,2018-08-31,38094300,40.15,
NBHC,2018,2018-09-30,38094300,37.65,
NBHC,2018,2018-10-31,38094300,33.76,
NBHC,2018,2018-11-30,38094300,37.23,
NBHC,2018,2018-12-31,38094300,30.87,
NBHC,2019,2019-01-31,38094300,31.96,
NBHC,2019,2019-02-28,38094300,36.13,
NBHC,2019,2019-03-31,38094300,33.26,
NBHC,2019,2019-04-30,38094300,38.24,
NBHC,2019,2019-05-31,38094300,35.09,
NBHC,2019,2019-06-30,38094300,36.3,
NBHC,2019,2019-07-31,38094300,36.28,
NBHC,2019,2019-08-31,38094300,32.64,
NBHC,2019,2019-09-30,38094300,34.19,
NBHC,2019,2019-10-31,38094300,34.4,
NBHC,2019,2019-11-30,38094300,35.84,
NBHC,2019,2019-12-31,38094300,35.22,
NBHC,2020,2020-01-31,38094300,32.6,
NBHC,2020,2020-02-29,38094300,30.59,
NBHC,2020,2020-03-31,38094300,23.9,
NBHC,2020,2020-04-30,38094300,26.58,
NBHC,2020,2020-05-31,38094300,26.3,
NBHC,2020,2020-06-30,38094300,27.0,
NBHC,2020,2020-07-31,38094300,27.78,
NBHC,2020,2020-08-31,38094300,28.44,
NBHC,2020,2020-09-30,38094300,26.25,
NBHC,2020,2020-10-31,38094300,30.15,
NBHC,2020,2020-11-30,38094300,32.18,
NBHC,2020,2020-12-31,38094300,32.76,
NBHC,2021,2021-01-31,29958764,33.27,
NBHC,2021,2021-02-28,29958764,38.75,
NBHC,2021,2021-03-31,29958764,39.68,
NBHC,2021,2021-04-30,29958764,39.9,
NBHC,2021,2021-05-31,29958764,39.6,
NBHC,2021,2021-06-30,29958764,37.74,
NBHC,2021,2021-07-31,29958764,35.46,
NBHC,2021,2021-08-31,29958764,37.5,
NBHC,2021,2021-09-30,29958764,40.48,
NBHC,2021,2021-10-31,29958764,43.37,
NBHC,2021,2021-11-30,29958764,42.62,
NBHC,2021,2021-12-31,29958764,43.94,
NBHC,2022,2022-01-31,37608519,45.4,
NBHC,2022,2022-02-28,37608519,44.38,
NBHC,2022,2022-03-31,37608519,40.28,
NBHC,2022,2022-04-30,37608519,36.51,
NBHC,2022,2022-05-31,37608519,40.75,
NBHC,2022,2022-06-30,37608519,38.27,
NBHC,2022,2022-07-31,37608519,41.62,
NBHC,2022,2022-08-31,37608519,40.13,
NBHC,2022,2022-09-30,37608519,36.99,
NBHC,2022,2022-10-31,37608519,43.82,
NBHC,2022,2022-11-30,37608519,46.51,
NBHC,2022,2022-12-31,37608519,42.07,
NBHC,2023,2023-01-31,37784851,42.23,
NBHC,2023,2023-02-28,37784851,40.49,
NBHC,2023,2023-03-31,37784851,33.46,
NBHC,2023,2023-04-30,37784851,31.8,
NBHC,2023,2023-05-31,37784851,29.93,
NBHC,2023,2023-06-30,37784851,29.04,
NBHC,2023,2023-07-31,37784851,34.36,
NBHC,2023,2023-08-31,37784851,31.54,
NBHC,2023,2023-09-30,37784851,29.76,
NBHC,2023,2023-10-31,37784851,31.18,
NBHC,2023,2023-11-30,37784851,33.01,
NBHC,2023,2023-12-31,37784851,37.19,
NBTB,2016,2016-01-31,52381000,25.9,
NBTB,2016,2016-02-29,52381000,25.8,
NBTB,2016,2016-03-31,52381000,26.95,
NBTB,2016,2016-04-30,52381000,28.34,
NBTB,2016,2016-05-31,52381000,29.16,
NBTB,2016,2016-06-30,52381000,28.63,
NBTB,2016,2016-07-31,52381000,29.82,
NBTB,2016,2016-08-31,52381000,32.29,
NBTB,2016,2016-09-30,52381000,32.87,
NBTB,2016,2016-10-31,52381000,33.71,
NBTB,2016,2016-11-30,52381000,38.64,
NBTB,2016,2016-12-31,52381000,41.88,
NBTB,2017,2017-01-31,52381000,40.74,
NBTB,2017,2017-02-28,52381000,40.38,
NBTB,2017,2017-03-31,52381000,37.07,
NBTB,2017,2017-04-30,52381000,38.18,
NBTB,2017,2017-05-31,52381000,35.14,
NBTB,2017,2017-06-30,52381000,36.95,
NBTB,2017,2017-07-31,52381000,36.14,
NBTB,2017,2017-08-31,52381000,32.83,
NBTB,2017,2017-09-30,52381000,36.72,
NBTB,2017,2017-10-31,52381000,38.14,
NBTB,2017,2017-11-30,52381000,38.84,
NBTB,2017,2017-12-31,52381000,36.8,
NBTB,2018,2018-01-31,52381000,36.91,
NBTB,2018,2018-02-28,52381000,34.8,
NBTB,2018,2018-03-31,52381000,35.48,
NBTB,2018,2018-04-30,52381000,36.54,
NBTB,2018,2018-05-31,52381000,38.1,
NBTB,2018,2018-06-30,52381000,38.15,
NBTB,2018,2018-07-31,52381000,40.24,
NBTB,2018,2018-08-31,52381000,40.48,
NBTB,2018,2018-09-30,52381000,38.38,
NBTB,2018,2018-10-31,52381000,36.49,
NBTB,2018,2018-11-30,52381000,38.97,
NBTB,2018,2018-12-31,52381000,34.59,
NBTB,2019,2019-01-31,52381000,35.62,
NBTB,2019,2019-02-28,52381000,38.63,
NBTB,2019,2019-03-31,52381000,36.01,
NBTB,2019,2019-04-30,52381000,38.02,
NBTB,2019,2019-05-31,52381000,35.95,
NBTB,2019,2019-06-30,52381000,37.51,
NBTB,2019,2019-07-31,52381000,38.7,
NBTB,2019,2019-08-31,52381000,34.97,
NBTB,2019,2019-09-30,52381000,36.59,
NBTB,2019,2019-10-31,52381000,39.75,
NBTB,2019,2019-11-30,52381000,40.0,
NBTB,2019,2019-12-31,52381000,40.56,
NBTB,2020,2020-01-31,52381000,37.79,
NBTB,2020,2020-02-29,52381000,33.69,
NBTB,2020,2020-03-31,52381000,32.39,
NBTB,2020,2020-04-30,52381000,33.13,
NBTB,2020,2020-05-31,52381000,31.32,
NBTB,2020,2020-06-30,52381000,30.76,
NBTB,2020,2020-07-31,52381000,29.79,
NBTB,2020,2020-08-31,52381000,30.47,
NBTB,2020,2020-09-30,52381000,26.82,
NBTB,2020,2020-10-31,52381000,27.38,
NBTB,2020,2020-11-30,52381000,29.95,
NBTB,2020,2020-12-31,52381000,32.1,
NBTB,2021,2021-01-31,43168012,33.01,
NBTB,2021,2021-02-28,43168012,36.23,
NBTB,2021,2021-03-31,43168012,39.9,
NBTB,2021,2021-04-30,43168012,37.89,
NBTB,2021,2021-05-31,43168012,38.99,
NBTB,2021,2021-06-30,43168012,35.97,
NBTB,2021,2021-07-31,43168012,34.85,
NBTB,2021,2021-08-31,43168012,35.86,
NBTB,2021,2021-09-30,43168012,36.12,
NBTB,2021,2021-10-31,43168012,36.69,
NBTB,2021,2021-11-30,43168012,36.11,
NBTB,2021,2021-12-31,43168012,38.52,
NBTB,2022,2022-01-31,42857823,38.68,
NBTB,2022,2022-02-28,42857823,38.37,
NBTB,2022,2022-03-31,42857823,36.13,
NBTB,2022,2022-04-30,42857823,35.2,
NBTB,2022,2022-05-31,42857823,36.98,
NBTB,2022,2022-06-30,42857823,37.59,
NBTB,2022,2022-07-31,42857823,40.54,
NBTB,2022,2022-08-31,42857823,38.78,
NBTB,2022,2022-09-30,42857823,37.95,
NBTB,2022,2022-10-31,42857823,47.39,
NBTB,2022,2022-11-30,42857823,46.16,
NBTB,2022,2022-12-31,42857823,43.42,
NBTB,2023,2023-01-31,47109899,39.31,
NBTB,2023,2023-02-28,47109899,40.59,
NBTB,2023,2023-03-31,47109899,33.71,
NBTB,2023,2023-04-30,47109899,32.24,
NBTB,2023,2023-05-31,47109899,33.55,
NBTB,2023,2023-06-30,47109899,31.85,
NBTB,2023,2023-07-31,47109899,37.2,
NBTB,2023,2023-08-31,47109899,34.42,
NBTB,2023,2023-09-30,47109899,31.69,
NBTB,2023,2023-10-31,47109899,33.47,
NBTB,2023,2023-11-30,47109899,35.53,
NBTB,2023,2023-12-31,47109899,41.91,
NFBK,2016,2016-01-31,42626100,15.48,
NFBK,2016,2016-02-29,42626100,15.71,
NFBK,2016,2016-03-31,42626100,16.44,
NFBK,2016,2016-04-30,42626100,15.86,
NFBK,2016,2016-05-31,42626100,15.55,
NFBK,2016,2016-06-30,42626100,14.83,
NFBK,2016,2016-07-31,42626100,14.93,
NFBK,2016,2016-08-31,42626100,15.89,
NFBK,2016,2016-09-30,42626100,16.1,
NFBK,2016,2016-10-31,42626100,16.45,
NFBK,2016,2016-11-30,42626100,18.53,
NFBK,2016,2016-12-31,42626100,19.97,
NFBK,2017,2017-01-31,42626100,18.05,
NFBK,2017,2017-02-28,42626100,18.76,
NFBK,2017,2017-03-31,42626100,18.02,
NFBK,2017,2017-04-30,42626100,18.38,
NFBK,2017,2017-05-31,42626100,16.46,
NFBK,2017,2017-06-30,42626100,17.15,
NFBK,2017,2017-07-31,42626100,16.79,
NFBK,2017,2017-08-31,42626100,16.11,
NFBK,2017,2017-09-30,42626100,17.35,
NFBK,2017,2017-10-31,42626100,17.06,
NFBK,2017,2017-11-30,42626100,17.74,
NFBK,2017,2017-12-31,42626100,17.08,
NFBK,2018,2018-01-31,42626100,16.78,
NFBK,2018,2018-02-28,42626100,15.52,
NFBK,2018,2018-03-31,42626100,15.61,
NFBK,2018,2018-04-30,42626100,15.84,
NFBK,2018,2018-05-31,42626100,16.34,
NFBK,2018,2018-06-30,42626100,16.62,
NFBK,2018,2018-07-31,42626100,16.66,
NFBK,2018,2018-08-31,42626100,16.28,
NFBK,2018,2018-09-30,42626100,15.92,
NFBK,2018,2018-10-31,42626100,13.17,
NFBK,2018,2018-11-30,42626100,14.09,
NFBK,2018,2018-12-31,42626100,13.55,
NFBK,2019,2019-01-31,42626100,14.31,
NFBK,2019,2019-02-28,42626100,14.91,
NFBK,2019,2019-03-31,42626100,13.9,
NFBK,2019,2019-04-30,42626100,15.0,
NFBK,2019,2019-05-31,42626100,15.01,
NFBK,2019,2019-06-30,42626100,15.61,
NFBK,2019,2019-07-31,42626100,15.65,
NFBK,2019,2019-08-31,42626100,15.52,
NFBK,2019,2019-09-30,42626100,16.06,
NFBK,2019,2019-10-31,42626100,17.01,
NFBK,2019,2019-11-30,42626100,16.9,
NFBK,2019,2019-12-31,42626100,16.96,
NFBK,2020,2020-01-31,42626100,15.89,
NFBK,2020,2020-02-29,42626100,14.13,
NFBK,2020,2020-03-31,42626100,11.19,
NFBK,2020,2020-04-30,42626100,11.27,
NFBK,2020,2020-05-31,42626100,10.93,
NFBK,2020,2020-06-30,42626100,11.52,
NFBK,2020,2020-07-31,42626100,9.61,
